"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","fbar_median_long","fbar_median_short","fbar_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","slope_long","slope_medium","slope_short"
"HCR-C_Ftrgt-0.39_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.39,220000,"C",TRUE,TRUE,107297,117330.707013876,106949.799775162,126298.420701226,112025,101532.95,120758.95,0.028,0.0259090909090909,0.0354,0.0252,0.041,0.07,0.03,0.363361625650285,0.304751629080821,0.428557431456111,256870.069033526,221572.490443289,269210.380396624,0.359976706821995,0.374024439621436,0.379807804188894,1,1,0,9,0.342485680516411,0.365746298519408,0.565913182636527
"HCR-C_Ftrgt-0.39_Btrigger-240000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,240000,"C",FALSE,FALSE,107297,119179.478430457,106939.245050131,123661.280347235,116121,104564,121353.5,0.026,0.0261818181818182,0.0246,0.027,0.037,0.037,0.032,0.204066598309863,0.130182894566054,0.211616898035246,263124.483466135,231562.635480611,273005.444724183,0.364837087568631,0.368402721465092,0.371127867905064,1,1,0,9,0.408619749045281,0.40748149629926,0.6864
"HCR-C_Ftrgt-0.39_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,250000,"C",FALSE,FALSE,107297,119092.9699688,105977.713257404,124526.213994745,115987,101121.5,121975,0.0249047619047619,0.0258181818181818,0.0204,0.0274,0.036,0.03,0.033,0.208631415268054,0.139380539837163,0.214244455728174,266167.774142097,235832.224961837,275426.614201949,0.360384504520696,0.355819661018244,0.372745430923066,1,1,0,8,0.437846685459671,0.424854912947769,0.7294
"HCR-C_Ftrgt-0.39_Btrigger-260000_TACconstr-FALSE_BB-FALSE.rds","base",0.39,260000,"C",FALSE,FALSE,107297,118982.086864645,104936.233627514,125460.462911922,115613,97916,123210,0.0236666666666667,0.0258181818181818,0.016,0.0266,0.038,0.024,0.033,0.214469640003035,0.162635335494104,0.217404345979568,268392.143281787,240959.643685354,278027.697939377,0.356072830578232,0.342702528006868,0.373224652076948,1,1,0,13,0.468588053459405,0.439575830332133,0.773954790958192
"HCR-C_Ftrgt-0.39_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.39,2e+05,"C",FALSE,FALSE,107297,119276.340798411,110023.221364172,121090.427732703,116451,113491.5,117950,0.0300952380952381,0.0274545454545455,0.0402,0.0258,0.033,0.064,0.03,0.181643287406782,0.112366461075776,0.192492022598855,253867.728235243,219884.936270781,262540.250257865,0.378902461776347,0.399463252608408,0.376682275789623,1,1,0,9,0.269867248590653,0.304182509505703,0.2444
"HCR-C_Ftrgt-0.39_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","base",0.39,2e+05,"C",TRUE,TRUE,107297,117360.48036936,108414.97372,125103.385075606,111806.2,102975.3,119447.05,0.0303809523809524,0.0270909090909091,0.041,0.027,0.038,0.081,0.034,0.360979837841603,0.300476224532544,0.422756501559501,252199.144670736,218793.579857188,262774.461768601,0.365558007648492,0.384351530876978,0.38379882265607,1,1,0,7,0.27047913446677,0.307384430658395,0.2452
"HCR-C_Ftrgt-0.396_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.396,230000,"C",TRUE,TRUE,107297,117283.151250079,106944.25568,126613.120210953,111995.2,99233.55,120936.4,0.0296666666666667,0.029,0.0332,0.0276,0.043,0.066,0.034,0.367393083008966,0.312699823193144,0.431885261226652,256130.474742219,223323.411940614,267874.006882673,0.36074202437304,0.369357630005287,0.381552323408251,1,1,0,12,0.389671788344395,0.406162464985994,0.6318
"HCR-C_Ftrgt-0.4_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","base",0.4,170000,"C",FALSE,FALSE,107297,119101.11878521,112929.143692697,119540.877177973,115794.5,115865,116463.5,0.0381428571428571,0.0347272727272727,0.0486,0.0352,0.044,0.077,0.043,0.173342194465825,0.108832628150566,0.182846659515674,241184.354301314,214229.429317561,247402.042639663,0.392601513694236,0.419294808736195,0.389408985122483,1,1,0,8,0.193472133830348,0.228291316526611,0.1338
"HCR-C_Ftrgt-0.4_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","base",0.4,170000,"C",TRUE,TRUE,107297,116928.587463132,112102.310903354,122228.393524913,111609.25,105197.7,116645.6,0.0387142857142857,0.0345454545454545,0.05,0.0366,0.047,0.098,0.049,0.355752727554266,0.300551321384376,0.414534584203388,239213.56014596,211281.682424557,244428.026123702,0.381515741836067,0.41017330511185,0.39685553207391,1,1,0,10,0.194181818181818,0.236894757903161,0.131679007404443
"HCR-C_Ftrgt-0.4_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","base",0.4,180000,"C",TRUE,TRUE,107297,116986.021042645,111685.545083354,122400.047140204,111818.15,105191.5,116633.5,0.0383333333333333,0.0345454545454545,0.0496,0.0354,0.048,0.098,0.046,0.35788209028722,0.300725222286652,0.416544664088466,241027.800408913,211392.044205552,247417.772511328,0.379157259533893,0.408408086264614,0.394946288071237,1,1,0,13,0.228566233293936,0.274964978987392,0.161496898138883
"HCR-C_Ftrgt-0.4_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","base",0.4,190000,"C",FALSE,FALSE,107297,119153.254595847,111943.111292697,120167.097662255,116266,115835,116926,0.0375714285714286,0.0342727272727273,0.0478,0.0346,0.042,0.077,0.042,0.182060516081315,0.112712863928333,0.194341819234256,245505.83402373,215273.974621698,253151.217201736,0.388841981300951,0.416085451685506,0.384475387723708,1,1,0,10,0.259545454545455,0.304,0.2018
"HCR-C_Ftrgt-0.4_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","base",0.4,190000,"C",TRUE,TRUE,107297,117023.681794114,111186.03050711,122659.18536106,111844.05,105154.65,117013.45,0.0377142857142857,0.034,0.0494,0.0342,0.047,0.097,0.045,0.360014353206358,0.300737325604324,0.423043642228092,243017.395448917,211965.330145447,250033.272095969,0.376987954546767,0.40571116512157,0.391008825609146,1,1,0,12,0.261818181818182,0.318254603682946,0.202121272763658
"HCR-C_Ftrgt-0.4_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","base",0.4,210000,"C",FALSE,FALSE,107297,119161.842059078,110579.867892697,121202.041264194,116286,115767.5,118294.5,0.0362857142857143,0.0340909090909091,0.045,0.0324,0.041,0.075,0.039,0.195157865665906,0.116618250126792,0.207866878254308,250054.692556954,216661.533915346,260787.6026553,0.383411940438738,0.409610671591108,0.379475032043674,1,1,0,10,0.33057550686426,0.370348139255702,0.3108
"HCR-C_Ftrgt-0.4_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","base",0.4,210000,"C",TRUE,TRUE,107297,116972.70078693,109868.283465861,123703.928953382,111898.7,105044.4,118125.4,0.0363333333333333,0.0336363636363636,0.047,0.0316,0.048,0.095,0.043,0.362488615329763,0.303761330990758,0.430274637323566,247973.885360641,213570.010733756,258816.75473377,0.371728638346545,0.397133686376779,0.383591255551862,1,1,0,14,0.330272727272727,0.384676935387077,0.310386231739043
"HCR-C_Ftrgt-0.4_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.4,220000,"C",TRUE,TRUE,107297,116957.902454679,109124.407699222,124271.684165955,111758.35,103682.25,118421.8,0.0345714285714286,0.0323636363636364,0.0432,0.0308,0.048,0.089,0.04,0.365238335187281,0.306253888082901,0.433721433374041,250875.025670393,215575.881489401,262165.57071666,0.368497592773801,0.388693070719771,0.38068941869702,1,1,0,14,0.364578598054369,0.414565826330532,0.5682
"HCR-C_Ftrgt-0.4_Btrigger-230000_TACconstr-FALSE_BB-FALSE.rds","base",0.4,230000,"C",FALSE,FALSE,107297,119144.150416528,109077.731339846,122411.034246733,116254.5,110473,119605,0.033047619047619,0.033,0.0342,0.032,0.041,0.051,0.037,0.207252270677532,0.126051970996211,0.21658870518312,255030.449200621,222807.614554853,265952.948907763,0.375131362538765,0.391749202435924,0.375588103465395,1,1,0,11,0.400309119010819,0.420484096819364,0.631526305261052
"HCR-C_Ftrgt-0.4_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.4,230000,"C",TRUE,TRUE,107297,117003.382173237,108341.8911,124766.439099179,111523.75,100094.85,118868.8,0.0326666666666667,0.0313636363636364,0.037,0.0312,0.047,0.075,0.04,0.36732741963358,0.314312970819506,0.434848823919826,253783.282010802,220098.426686,264794.36103513,0.365015279408796,0.378509002292022,0.379534017020034,1,1,0,13,0.398818181818182,0.429657794676806,0.6276
"HCR-C_Ftrgt-0.4_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","base",0.4,250000,"C",FALSE,FALSE,107297,119041.456572714,107270.699306542,123944.493942649,115769,103263.5,121063.5,0.029952380952381,0.0315454545454545,0.0238,0.0326,0.041,0.034,0.036,0.217864169813578,0.133296776090286,0.223465162769185,260729.083999779,232066.816031468,270396.536774696,0.36582373153204,0.366595085120192,0.375045633459727,1,1,0,12,0.458678061641967,0.452981192476991,0.73254650930186
"HCR-C_Ftrgt-0.4_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","base",0.4,2e+05,"C",TRUE,TRUE,107297,117027.666819537,110582.441836198,123073.051435144,111948.25,105092.35,117454.55,0.037047619047619,0.0335454545454545,0.0484,0.0334,0.047,0.097,0.045,0.361290163950595,0.301671504551146,0.426150314230534,245870.778395171,212482.830924374,254795.262857016,0.374564761116346,0.402387921636841,0.386590130441873,1,1,0,14,0.294663151195563,0.351481184947958,0.252551530918551
"HCR-C_Ftrgt-0.42_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","base",0.42,180000,"C",FALSE,FALSE,107297,118817.181068448,114969.008523319,118683.603464649,115991.5,120338,115541.5,0.0533809523809524,0.0507272727272727,0.0618,0.0508,0.062,0.097,0.063,0.191501279704278,0.115525982550537,0.204313908135939,231494.055310371,206248.026233002,239862.046479846,0.407008302937471,0.446439164928934,0.39794250241333,1,1,0,16,0.269751795617783,0.3258,0.1764
"HCR-C_Ftrgt-0.42_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds","base",0.42,220000,"C",FALSE,FALSE,107297,118865.508049148,112192.643446552,120836.382416499,115611.5,118760,118043.5,0.0494761904761905,0.0487272727272727,0.0546,0.046,0.059,0.085,0.053,0.217877071533877,0.122851553506644,0.233154046047717,241742.543479335,210679.98339157,254411.187269604,0.392164956818733,0.427977356682389,0.384971267171106,1,1,0,20,0.406946086007819,0.4542,0.5814
"HCR-C_Ftrgt-0.42_Btrigger-240000_TACconstr-FALSE_BB-FALSE.rds","base",0.42,240000,"C",FALSE,FALSE,107297,118884.669394437,110670.418595978,121998.228882388,115218.5,111103,119154,0.0445238095238095,0.0465454545454545,0.0386,0.046,0.056,0.053,0.052,0.232341331412948,0.133330453100473,0.239168818804594,248430.929088852,219401.854888915,258529.454464664,0.383642496118178,0.402976855092183,0.382620653176426,1,1,0,21,0.47008547008547,0.4874974994999,0.698
"HCR-C_Ftrgt-0.42_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.42,2e+05,"C",FALSE,FALSE,107297,118886.105981699,113734.018723319,119545.346923086,115887.5,120236,116326.5,0.0519047619047619,0.0504545454545455,0.0594,0.0476,0.059,0.096,0.055,0.20486161016587,0.118781977415078,0.218331883102484,236830.727391618,207795.570481274,247314.232520817,0.400471679016233,0.440698008406301,0.390985840892266,1,1,0,20,0.342485680516411,0.401480296059212,0.2618
"HCR-C_Ftrgt-0.45_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","base",0.45,180000,"C",FALSE,FALSE,107297,118015.378573911,118222.033633823,117022.769131538,114887,126641.5,113978.5,0.0821904761904762,0.0799090909090909,0.0952,0.0742,0.101,0.138,0.105,0.218474565525902,0.123163919729674,0.229897226907154,216214.590533984,194579.386684013,227157.460071267,0.4295153891639,0.489233478474693,0.411047703585001,1,1,0,41,0.336181818181818,0.409881976395279,0.197039407881576
"HCR-C_Ftrgt-0.45_Btrigger-220000_TACconstr-FALSE_BB-FALSE.rds","base",0.45,220000,"C",FALSE,FALSE,107297,118089.068937445,115326.311846486,119504.404695225,113956,125063,115996,0.0748095238095238,0.0759090909090909,0.0826,0.0646,0.097,0.124,0.093,0.247627711087889,0.131909043370916,0.263281766613774,226724.479775797,199348.489074056,243239.360235336,0.410046162825704,0.468624142758414,0.392726079505859,1,1,0,44,0.465090909090909,0.5218,0.597
"HCR-C_Ftrgt-0.45_Btrigger-240000_TACconstr-FALSE_BB-FALSE.rds","base",0.45,240000,"C",FALSE,FALSE,107297,118221.049089769,113924.609419865,120483.832169574,113231.5,117324.5,116267.5,0.067952380952381,0.0734545454545455,0.059,0.0648,0.093,0.084,0.081,0.262201710542708,0.140783318690396,0.270489313474205,232960.04210821,208922.799000734,247948.218493158,0.399276545328929,0.438535507111799,0.38806387155973,1,1,0,50,0.524411310119102,0.556,0.7104
"HCR-C_Ftrgt-0.45_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","base",0.45,2e+05,"C",FALSE,FALSE,107297,118068.117323833,116890.727122525,118081.466853194,114724.5,126425,114525,0.0792857142857143,0.0777272727272727,0.092,0.07,0.097,0.137,0.098,0.231965203987981,0.126317071399853,0.25012565442102,221008.659681457,195967.38940348,235774.370603339,0.419477032068409,0.481195104709105,0.401230613504555,1,1,0,43,0.401945631421038,0.472694538907782,0.280856171234247
"HCR-C_Ftrgt-0.5_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","base",0.5,170000,"C",FALSE,FALSE,107297,115482.387135141,123107.37261033,114402.474212415,112068.5,133334.5,109961.5,0.145619047619048,0.145090909090909,0.1634,0.129,0.185,0.264,0.197,0.257543376819684,0.200520653748017,0.274223445344811,190767.880408421,176939.65761471,205999.103092009,0.464860475882879,0.566236431710677,0.43530594244731,1,1,0,140,0.395581416492408,0.4848,0.195878351340536
"HCR-C_Ftrgt-0.5_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","base",0.5,170000,"C",TRUE,TRUE,107297,113411.625690799,122498.668554762,117117.308684194,108107.3,125357.85,109460.05,0.15047619047619,0.146818181818182,0.18,0.129,0.189,0.318,0.203,0.380660520638893,0.298904001713701,0.455136872145084,189574.631629665,175473.437950112,206146.429463684,0.450014650619787,0.552923438782775,0.43573994293874,1,1,0,157,0.400818181818182,0.494698939787958,0.191
"HCR-C_Ftrgt-0.5_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","base",0.5,180000,"C",TRUE,TRUE,107297,113498.265737623,121947.886134762,117539.316395705,107817.85,125334,109502.75,0.147142857142857,0.144909090909091,0.1772,0.122,0.192,0.305,0.194,0.38585522124291,0.29886023129166,0.460985960709896,192122.945439433,175861.075093908,210670.207786661,0.443886913926244,0.546835588068069,0.427151532420388,1,1,0,152,0.43022092917538,0.524209683873549,0.2218
"HCR-C_Ftrgt-0.5_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","base",0.5,190000,"C",FALSE,FALSE,107297,115602.683875911,121803.907538847,115508.945703341,111482,132908,110495,0.139714285714286,0.141272727272727,0.16,0.116,0.187,0.261,0.184,0.274292885253174,0.201921419212468,0.296392842440186,196104.564489801,178020.093365776,215078.159345645,0.453542248161788,0.558663297548564,0.41983179165752,1,1,0,152,0.461363636363636,0.545309061812362,0.26530612244898
"HCR-C_Ftrgt-0.5_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","base",0.5,190000,"C",TRUE,TRUE,107297,113550.629384784,121316.345974762,118102.387046109,107217.15,125306.65,109655.1,0.144333333333333,0.141909090909091,0.1762,0.1178,0.197,0.3,0.191,0.390095573141346,0.299828973132412,0.469972986069175,194920.30267201,176101.371898982,214887.849797815,0.438987926792242,0.543031101716716,0.418473871056038,1,1,0,168,0.460818181818182,0.5582,0.2622
"HCR-C_Ftrgt-0.5_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","base",0.5,210000,"C",FALSE,FALSE,107297,115670.693766709,120184.409082791,117163.937324805,110332.5,132459,111480,0.133333333333333,0.136181818181818,0.153,0.1074,0.188,0.244,0.17,0.288951768408067,0.203373905247914,0.317586866100604,201413.625033731,179975.206444993,225577.219660312,0.440193657984997,0.547210825212208,0.405574680894348,1,1,0,156,0.518319847258842,0.5926,0.363545418167267
"HCR-C_Ftrgt-0.5_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","base",0.5,210000,"C",TRUE,TRUE,107297,113665.572524927,119766.346366116,119578.955049304,106567.9,125187.85,110433.15,0.13547619047619,0.135,0.1656,0.1064,0.198,0.269,0.176,0.401023836892566,0.30341801304194,0.483813303827291,200389.846546701,177662.000329085,223449.111412746,0.427797959702353,0.530666239466195,0.403333843333901,1,1,0,166,0.520636363636364,0.602920584116823,0.359071814362873
"HCR-C_Ftrgt-0.5_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","base",0.5,220000,"C",TRUE,TRUE,107297,113779.783883466,119040.253035199,120280.111512733,105932.05,123557.85,110719.35,0.130952380952381,0.132636363636364,0.1574,0.1008,0.196,0.256,0.162,0.40635772749723,0.30629942144287,0.482338099900089,203669.599183857,180023.862312674,227657.678915247,0.419929965410065,0.519933554217734,0.399609266256677,1,1,0,161,0.545776888808074,0.6222,0.6136
"HCR-C_Ftrgt-0.5_Btrigger-230000_TACconstr-FALSE_BB-FALSE.rds","base",0.5,230000,"C",FALSE,FALSE,107297,116093.904701995,118961.184899352,118180.526709862,109532.940114802,131098,111529,0.123380952380952,0.131818181818182,0.1266,0.1016,0.184,0.193,0.16,0.305895358483271,0.159255576620143,0.327356450120775,207699.523052994,187144.735306232,232253.332110062,0.426846299300601,0.520328990658677,0.394946285875689,1,1,0,149,0.565960541867442,0.6336,0.674734946989398
"HCR-C_Ftrgt-0.5_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.5,230000,"C",TRUE,TRUE,107297,114073.422146661,118438.285728549,120654.8295105,105514.3,119486.7,110710.7,0.123857142857143,0.128909090909091,0.1384,0.0982,0.19,0.234,0.155,0.410078609434661,0.309959804940777,0.483592104928662,207273.02477475,184164.183553328,230970.714314103,0.413345465351333,0.501759780584027,0.394260146982399,1,1,0,157,0.570818181818182,0.639127825565113,0.669
"HCR-C_Ftrgt-0.5_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","base",0.5,2e+05,"C",TRUE,TRUE,107297,113622.463137238,120596.332331817,118754.622308481,106848.45,125262.45,109871.75,0.14047619047619,0.139090909090909,0.172,0.112,0.199,0.287,0.185,0.395370025298785,0.302434433954708,0.476099668286219,197471.884559542,176547.061150008,219055.189827678,0.43383586559923,0.538304974488242,0.411840185319507,1,1,0,162,0.491454545454545,0.583316663332667,0.3052
"HCR-C_Ftrgt-0.536_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","base",0.536,230000,"C",TRUE,TRUE,107297,111997.7171904,120064.553262652,121312.295285251,102769.3,125949.6,109582.75,0.16152380952381,0.171090909090909,0.1828,0.1192,0.25,0.304,0.192,0.432182278086661,0.306087875536989,0.505635313031763,193459.988581939,175019.412735935,224006.438123847,0.421643895147921,0.537704035296286,0.400972428457559,1,1,0,301,0.615146831530139,0.6752,0.684736947389478
"HCR-C_Ftrgt-0.536_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","base",0.536,250000,"C",FALSE,FALSE,107297,114640.45033918,120077.432239401,118225.142061933,105105,130017.5,108398.037672901,0.148047619047619,0.164454545454545,0.1364,0.1236,0.222,0.215,0.188,0.356448886248303,0.165967018912086,0.369256492416297,200777.101278523,185972.180313268,229557.297372653,0.42224977065003,0.524596401845166,0.385003921287957,1,1,0,283,0.648090909090909,0.7016,0.783356671334267
"M01_HCR-A_Ftrgt-0.21_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","M01",0.21,210000,"A",TRUE,TRUE,90094,131501.651836364,63585.4937462608,127944.34204,125503.85,56746.5,122428.4,0.00114285714285714,0,0.0048,0,0,0.018,0,0.357215455688967,0.356052268781925,0.393516533134731,669747.00607003,297655.283196305,600804.902391962,0.207794061129018,0.168939415511236,0.219322258471375,1,1,0,0,0,0.0028,0.62872574514903
"M01_HCR-A_Ftrgt-0.21_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","M01",0.21,250000,"A",FALSE,FALSE,90094,133923.265093577,62688.3152,126902.635832095,130078,51353,122684.5,0.00114285714285714,0,0.0048,0,0,0.018,0,0.122521265158925,0.402913705843798,0.149183591427121,674512.628587227,313470.399148141,616736.459879306,0.213290191455469,0.156334383344896,0.214167921071218,1,1,0,0,0,0.00740148029605921,0.7554
"M01_HCR-A_Ftrgt-0.315_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","M01",0.315,250000,"A",FALSE,FALSE,90094,130378.058636364,80008.2719581225,139159.3292,126473.5,66715,134631.5,0.00147619047619048,0,0.006,2e-04,0,0.018,0.001,0.133606031857645,0.346393416309271,0.15909636192768,396640.645572819,271315.154489147,425611.175719035,0.32144389952451,0.231181488017893,0.326430095036939,1,1,0,0,0.0481818181818182,0.0552,0.808561712342469
"M01_HCR-A_Ftrgt-0.35_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","M01",0.35,250000,"A",FALSE,FALSE,90094,127838.077,84640.378162058,139876.573098511,124462,70972,135710,0.00223809523809524,0.000909090909090909,0.0066,8e-04,0.002,0.018,0.003,0.141965649109143,0.329401917946283,0.168916651999279,342538.278283413,257697.421545933,378628.185597414,0.35465373159499,0.257094996766857,0.36224765309559,1,1,0,0,0.123272727272727,0.103420684136827,0.826765353070614
"M01_HCR-A_Ftrgt-0.369_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","M01",0.369,210000,"A",TRUE,TRUE,90094,124382.632178794,89105.06578,137057.092188699,118337.5,77644.5,130568.65,0.00428571428571429,0.00281818181818182,0.0102,0.0016,0.007,0.022,0.004,0.345559477760884,0.320259045868141,0.376994662900566,310591.811045175,228490.214189453,340060.604552087,0.365829519739021,0.309422879967156,0.37877037800282,1,1,0,2,0.0898181818181818,0.1066,0.7058
"M01_HCR-A_Ftrgt-0.385_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","M01",0.385,250000,"A",FALSE,FALSE,90094,125419.833738659,88901.2326,139151.767833344,122798.5,74807.5,135975,0.00523809523809524,0.00472727272727273,0.0076,0.004,0.006,0.018,0.01,0.158503561204429,0.311296018418729,0.181456133538606,304287.597733544,244056.400849127,338879.063193082,0.383833568592239,0.283957384933619,0.396304692566521,1,1,0,1,0.231111919265388,0.1768,0.8384
"M01_HCR-A_Ftrgt-0.41_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","M01",0.41,210000,"A",TRUE,TRUE,90094,121932.260443225,94047.4044,134492.481735444,116002.8,83614.5,127927.15,0.0111904761904762,0.0108181818181818,0.0166,0.0066,0.016,0.032,0.012,0.340481899940737,0.281821081304738,0.365675250248772,269399.462651596,212006.378988404,299369.614391168,0.400536588623166,0.352368204897175,0.408398853827423,1,1,0,5,0.186454545454545,0.2024,0.7276
"M01_HCR-A_Ftrgt-0.451_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","M01",0.451,210000,"A",TRUE,TRUE,90094,120036.235616068,98360.9638285932,130796.30897897,114407.7,90238.5,124462.15,0.0267142857142857,0.0275454545454545,0.0298,0.0218,0.038,0.041,0.027,0.33680674399001,0.227587752568788,0.354335261927305,241776.070404749,196415.552353666,269865.612567375,0.430452687066538,0.397073027210131,0.429854470985837,1,1,0,29,0.292363636363636,0.3114,0.7468
"M01_HCR-A_Ftrgt-0.536_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","M01",0.536,210000,"A",TRUE,TRUE,90094,116289.231550824,105113.058483975,122505.176803953,110144.35,103454.5,114231.7,0.091,0.0982727272727273,0.0896,0.0764,0.129,0.135,0.116,0.355459887881664,0.181303915311746,0.374491823903932,201588.455784426,169579.492355587,232487.964701866,0.478994133501359,0.498453456130741,0.445528823056295,1,1,0,157,0.448909090909091,0.511702340468094,0.7752
"M01_HCR-A_Ftrgt-0.536_Btrigger-250000_TACconstr-FALSE_BB-FALSE.rds","M01",0.536,250000,"A",FALSE,FALSE,90094,117999.704817615,102892.537406804,127054.618322076,111667.5,90339,122661.5,0.0750952380952381,0.0901818181818182,0.0366,0.0804,0.112,0.057,0.105,0.28367263500723,0.225419798634577,0.273634567784924,216536.133201282,195194.005969788,238754.776505489,0.466530180264482,0.414691655480097,0.480468452351205,1,1,0,162,0.550181818181818,0.5262,0.8886
"M01_HCR-A1_Ftrgt-0.21_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","M01",0.21,230000,"A1",TRUE,TRUE,90094,131709.448136364,62843.518,128863.75764,125926.7,56502.15,123595.65,0.0010952380952381,0,0.0046,0,0,0.018,0,0.350912952695697,0.545946321172204,0.393026959794275,670565.243220397,305778.020659844,604464.702831299,0.20775691406236,0.161424946767379,0.21982560188642,1,1,0,0,0,0.004,0.6946
"M01_HCR-A1_Ftrgt-0.324_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","M01",0.324,230000,"A1",TRUE,TRUE,90094,127777.472190909,81712.26168,139734.9366,121756.2,72036.65,133572.3,0.00171428571428571,0.000181818181818182,0.0064,4e-04,0.001,0.018,0.001,0.34353876504566,0.512753430797876,0.385777204483957,376695.001061206,257082.812523365,399868.397637881,0.323571857903794,0.250372407776337,0.342184162036902,1,1,0,0,0.0410909090909091,0.0522,0.7538
"M01_HCR-A1_Ftrgt-0.36_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","M01",0.36,230000,"A1",TRUE,TRUE,90094,125264.757336364,86417.92316,139590.01912,119564.2,75216.7,133289.6,0.0029047619047619,0.00181818181818182,0.007,0.0012,0.005,0.018,0.003,0.345489273710714,0.467353113578374,0.387506225803617,324551.934527464,242964.994128551,355010.044685174,0.35719771356069,0.279248200522919,0.377501376233156,1,1,0,0,0.106,0.1064,0.7766
"M01_HCR-A1_Ftrgt-0.396_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","M01",0.396,230000,"A1",TRUE,TRUE,90094,122951.002220704,90648.65186,138172.975542117,117514.05,78391.2,132250.1,0.00638095238095238,0.00590909090909091,0.0096,0.0042,0.009,0.018,0.01,0.350762912536578,0.423698365629956,0.394911134483428,287093.198010983,229099.962735444,315748.160110381,0.386780749708548,0.309285811267548,0.407034020597198,1,1,0,3,0.202363636363636,0.183073229291717,0.7944
"M01_HCR-A1_Ftrgt-0.536_Btrigger-230000_TACconstr-TRUE_BB-TRUE.rds","M01",0.536,230000,"A1",TRUE,TRUE,90094,116353.085913514,103076.761200051,126725.543755513,109508,87559.7,119466.4,0.0788571428571429,0.0899090909090909,0.06,0.0734,0.114,0.102,0.086,0.391065594993292,0.33931592753385,0.45094785549583,207443.813575606,182122.162919863,235007.524373338,0.468387568077319,0.438117754046725,0.466129032170114,1,1,0,152,0.501954723156651,0.522208883553421,0.8426
"M01_HCR-B_Ftrgt-0.21_Btrigger-220000_TACconstr-TRUE_BB-TRUE.rds","M01",0.21,220000,"B",TRUE,TRUE,90094,131627.607366305,63446.3320378046,128150.3812,125834.35,57951.15,122687.35,0.00114285714285714,0,0.0048,0,0,0.018,0,0.351033182608034,0.543142686039148,0.394559144165971,669500.99028861,302409.413607226,600831.765971796,0.207890355964315,0.166450353104376,0.21984636646204,1,1,0,0,0,0.003,0.660732146429286
