file,OM,Ftrgt,Btrigger,HCR,TACconstr,BB,ObsRho,ObsSd,Ftrgt1,Blim,MSYBtrigger,catch_long,catch_short,catch_medium,catch_median_long,catch_median_short,catch_median_medium,risk1_full,risk1_long,risk1_short,risk1_medium,risk3_long,risk3_short,risk3_medium,iav_long,iav_short,iav_medium,iavTAC_long,iavTAC_short,iavTAC_medium,ssb_median_long,ssb_median_short,ssb_median_medium,fbar_median_long,fbar_median_short,fbar_median_medium,recovery_proportion,recovery_time,conv_failed,F_maxed,slope_long,slope_medium,slope_short
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,220000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,25325.4030076049,19004.225681504,22833.9028821107,24410.8706506678,17354.7648622963,21600.8874850597,0.0586,0.0383,0.0842,0.0736,0.051,0.108,0.092,0.220439281049821,0.269416669436113,0.230343693205748,0.220016852016058,0.263261958495037,0.225261181851267,198694.936358405,166530.407362616,188434.181094533,0.129981050713689,0.10941009697711,0.121257773151624,0.978,1,,0,0.655,0.7268,0.8542
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,230000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,24992.0717078743,18512.0912953923,22477.6937855097,23669.9454652172,16722.3723571205,20962.7537015865,0.0563,0.0369,0.0812,0.0702,0.049,0.102,0.087,0.227649923945213,0.27746836439299,0.238717624015537,0.22694935150375,0.268013353262089,0.233121059305507,199670.791076072,167146.557692723,189365.132859926,0.126261556621502,0.104985328658172,0.117012736723706,0.978,1,,0,0.7059,0.7708,0.8842
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,240000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,24642.9575285509,18028.2282907725,22109.5025450937,22995.4896296388,16146.6089346609,20353.5845639247,0.0534,0.0345,0.0784,0.0662,0.044,0.099,0.079,0.234568380846747,0.285077824730672,0.244173868714266,0.233879891786168,0.270274563386916,0.238419495537364,200791.241384505,167723.007655919,190339.331449787,0.122369693510323,0.100670213967111,0.113003789619111,0.979,1,,0,0.7436,0.8054,0.9082
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,250000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,24281.4315937009,17554.5222307467,21736.7400444652,22374.0168568278,15645.5617990201,19804.6931272915,0.05085,0.0325,0.0756,0.0628,0.042,0.094,0.076,0.241852725610958,0.289923590788994,0.248025127799026,0.240838776138424,0.273601685253167,0.242196258882614,201889.343602105,168293.991550167,191323.232874148,0.118423177821655,0.0970011184727207,0.109266466477444,0.981,1,,0,0.7841,0.836,0.9296
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,260000,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,23909.5003947789,17092.1443983102,21360.3590145713,21788.2616038443,15135.8997703832,19314.9591391528,0.0492,0.0315,0.0732,0.0606,0.042,0.091,0.073,0.246245857517126,0.29435260889299,0.251244714722214,0.245722584382081,0.27486140973107,0.244291983761294,202954.209571785,168868.223647268,192466.17693306,0.114691993968201,0.0935070241832364,0.105830245407746,0.982,1,,0,0.8176,0.8644,0.9442
MP_whiting_HCR-A_Ftrgt-0.15_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.15,2e+05,A,FALSE,FALSE,0.47,0.17,0.15,119970,166708,25920.7542704361,19974.6128255763,23483.4060850967,26050.7050891846,18750.2491826007,23086.2648465822,0.0642,0.0413,0.0904,0.0838,0.054,0.12,0.101,0.201255276930468,0.249111674934422,0.213078855260237,0.200773658467316,0.249526300626243,0.207588224775156,196596.771245111,165390.272589866,186380.29566433,0.136570427057772,0.119308520894381,0.129327411222525,0.975,1,,0,0.5424,0.621,0.7588
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,120000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,28057.2584596708,23846.5447560892,25889.8956652441,27234.9391644162,23366.3691679987,25385.1424376135,0.1017,0.0767,0.1236,0.1298,0.095,0.165,0.155,0.15196693881616,0.159107508138065,0.15195066563857,0.151992592638222,0.161244306365472,0.150029511347843,188800.857743079,160926.597158639,178338.392883825,0.156422236324355,0.155288953939839,0.154405469607294,0.954,1,,0,0.1063,0.1594,0.175
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,130000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,28044.1252001398,23666.6055285265,25822.941309566,27308.0150029453,23386.1510401788,25458.1371411767,0.09835,0.0735,0.122,0.1244,0.093,0.164,0.149,0.155558857486895,0.167395491067043,0.15665141432072,0.155591330317882,0.171715777619655,0.154855703916607,189114.184170937,161071.003785799,178599.135434382,0.156058713143124,0.154144977861966,0.153374936491393,0.955,1,,0,0.1428,0.2054,0.2426
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,140000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,28004.0860201484,23434.2410816075,25735.1459166337,27421.4495136377,23419.2454350045,25525.7685972521,0.094,0.0693,0.1186,0.1188,0.088,0.157,0.143,0.158625770113455,0.175684090096289,0.161772014040054,0.158690168019333,0.182192330028156,0.159609675733243,189479.906017858,161309.254566647,178915.336864557,0.155559938369605,0.152368916599034,0.152186059034237,0.956,1,,0,0.1909,0.2556,0.3182
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,150000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,27930.213962558,23142.6485638638,25619.2188412223,27490.6952525082,23445.5378705786,25631.404675375,0.0907,0.067,0.1148,0.114,0.087,0.149,0.137,0.164535795926257,0.184596499814435,0.170376482327649,0.164648341591196,0.191886529461089,0.167895105390059,189932.453800503,161571.977296166,179404.052682771,0.154572393913246,0.14998240736528,0.150862109990643,0.959,1,,0,0.2442,0.3178,0.4028
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,160000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,27817.2688656168,22793.3441760152,25467.0579222546,27590.0752472332,23328.4973444347,25732.0246287243,0.0857,0.0624,0.1094,0.1086,0.082,0.142,0.131,0.170780892807996,0.198458159952329,0.178612252106766,0.170780892807996,0.20735767624034,0.175401914123648,190555.884264967,161830.52364566,180119.831088933,0.153316604560675,0.146927791276688,0.149150829147252,0.96,1,,0,0.3073,0.3782,0.4924
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,170000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,27662.6249945769,22395.525763529,25275.6650429548,27714.6420274675,22473.3783313419,25829.5867510024,0.0811,0.0577,0.1054,0.1036,0.08,0.136,0.126,0.179296333911713,0.213730120096394,0.185999445892497,0.179549942870801,0.219782973151539,0.182901601882547,191192.873087977,162325.970280808,180924.646225303,0.151810024553381,0.142608944487594,0.146552185590312,0.963,1,,0,0.3713,0.4494,0.57
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,180000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,27470.155687187,21961.7882948735,25043.2622451212,27775.1526736504,21403.5295405253,25587.3281207352,0.0765,0.053,0.1016,0.0984,0.076,0.132,0.12,0.187428675131127,0.226621835990922,0.195484713682655,0.187173980133775,0.232958659633629,0.189961064804427,191975.197491074,162965.074949753,181948.853023813,0.150042183752092,0.137701971016882,0.143703851763538,0.965,1,,0,0.4346,0.517,0.6432
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,190000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,27238.5476392556,21495.3768745207,24776.0839487614,27626.9502969066,20449.5177603111,24789.9335134284,0.0725,0.0489,0.099,0.0932,0.068,0.129,0.112,0.196981878100856,0.241131850816593,0.206392343404614,0.1962822209676,0.245348120608063,0.200992997072423,192954.973924886,163485.136783048,182819.69231541,0.147454211795062,0.132312097589254,0.140186168072709,0.969,1,,0,0.5003,0.5758,0.708
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,210000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,26672.8383314648,20502.7882886639,24149.1046415974,26071.2311562327,18915.7281711654,23164.0098450628,0.0658,0.0432,0.0922,0.0846,0.06,0.122,0.101,0.215345579228005,0.26135793641728,0.224411224984782,0.214914940322125,0.259768305701885,0.220439164606431,195036.211704361,164902.157089137,185155.463127255,0.141055559441975,0.121326053158189,0.132059962648054,0.974,1,,0,0.6202,0.692,0.8156
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,220000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,26347.3109910306,19988.6717386694,23798.0793063459,25254.7935876454,18210.80478675,22436.4736765303,0.06285,0.0408,0.0886,0.0812,0.053,0.115,0.1,0.223534653081842,0.269222439715271,0.233314460546225,0.223061050967757,0.26439666958113,0.229450867399682,196140.31808284,165447.845018201,186230.213236479,0.137075293290698,0.116277774810218,0.127667373215711,0.976,1,,0,0.6718,0.7404,0.8578
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,230000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,25998.9039434138,19474.2713577507,23427.2930961244,24493.0344247022,17581.4976734651,21793.4616675301,0.0606,0.0393,0.0866,0.0772,0.051,0.11,0.095,0.231920549331878,0.27645637758185,0.241621813394413,0.230828754953856,0.269694961288052,0.235792090996773,197252.204480724,166098.610953473,187292.461966288,0.13301287548364,0.111532392724155,0.123367040480222,0.977,1,,0,0.7204,0.7818,0.888
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,240000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,25636.3851757549,18968.2993226492,23046.2896926387,23837.9360497492,17000.4869346138,21187.8402602892,0.05765,0.038,0.0828,0.0718,0.05,0.105,0.088,0.238402313557429,0.282581716517281,0.246593757202162,0.237519037727137,0.270856023100182,0.241709369884322,198339.794195711,166822.347157839,188241.967967283,0.128966838298673,0.107055199382503,0.119189003618453,0.978,1,,0,0.7574,0.8154,0.9108
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,250000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,25261.1880347195,18473.3587250763,22661.4170746649,23199.3661052787,16442.8042165174,20639.240219365,0.05515,0.0362,0.0794,0.0688,0.048,0.1,0.084,0.244475441264067,0.287089413120072,0.250006884078147,0.244040008236446,0.273398174792737,0.244590626907686,199426.261730334,167309.940098607,189475.151038962,0.124839106267694,0.103050226282063,0.115270512760006,0.978,1,,0,0.7954,0.8448,0.9324
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,260000,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,24876.1149361876,17990.759811494,22272.0568680173,22612.9018300598,15940.8843937216,20098.5630391231,0.0524,0.0339,0.0772,0.0646,0.043,0.097,0.076,0.249496932449211,0.291164282223223,0.2520823514223,0.248940149193377,0.276085092522075,0.247574348835033,200661.314132533,167849.500458642,190516.438320671,0.120898382793185,0.0991456411628348,0.111619629532827,0.979,1,,0,0.8286,0.872,0.9468
MP_whiting_HCR-A_Ftrgt-0.16_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.16,2e+05,A,FALSE,FALSE,0.47,0.17,0.16,119970,166708,26970.8413257167,21006.2278924814,24478.1786348493,26935.3864322716,19658.0173942939,23953.1306974152,0.06905,0.0455,0.0962,0.089,0.063,0.124,0.105,0.205703717580343,0.251604696273838,0.215959742139216,0.205467258429832,0.252870152464953,0.210773164357408,193997.085725363,164117.308094641,184051.06597716,0.144537304312659,0.12689491553558,0.136659867812402,0.971,1,,0,0.5612,0.638,0.7636
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,120000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,29117.840316258,25011.5930844014,26911.6046565237,28295.3500595902,24598.7740743754,26458.786451539,0.1112,0.0864,0.1312,0.1408,0.112,0.179,0.166,0.154444800727958,0.162656194576251,0.154859620447005,0.154459307586359,0.163645059292793,0.152739642183688,185628.834014156,159681.347494994,175620.993091128,0.165758506323388,0.165145593711559,0.163597701218053,0.949,1,,0,0.1161,0.1696,0.1836
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,130000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,29103.8480206153,24817.4426681801,26840.8951263875,28356.1624685489,24617.3833235265,26508.8103475715,0.10725,0.0822,0.1286,0.136,0.106,0.175,0.16,0.157714277132476,0.170554782162163,0.159544978704572,0.157787395073085,0.1741796096431,0.157695840893257,186171.781894671,159908.455423578,175930.975338059,0.165372192073548,0.16367351164336,0.162500716104797,0.949,1,,0,0.1571,0.2174,0.252
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,140000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,29060.6913996732,24567.6694834311,26748.4285672099,28462.3999039618,24640.8463614606,26608.814809387,0.10285,0.0775,0.1264,0.13,0.101,0.173,0.156,0.161588623830682,0.179148923402392,0.165236415451582,0.161435203515043,0.184104073215935,0.163812437069227,186664.60029352,160109.324104259,176426.95383735,0.164630076086427,0.161572030895035,0.161001691713217,0.952,1,,0,0.2051,0.2692,0.3302
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,150000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,28980.4335640687,24256.1099802641,26624.4229356832,28591.0539416514,24664.1283022895,26728.7906367933,0.09745,0.0728,0.122,0.1222,0.095,0.162,0.148,0.166860664827349,0.18949099442105,0.173293118119383,0.166783665844043,0.194910441199726,0.169800014050579,187036.982054271,160416.999317191,176827.200166795,0.163588258303205,0.158940329871945,0.159609858057697,0.956,1,,0,0.2632,0.333,0.4156
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,160000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,28857.5215175626,23884.9119512126,26464.4375725215,28727.8684168541,24429.5969271733,26880.0923802829,0.09355,0.0695,0.1186,0.1166,0.089,0.155,0.141,0.174055125509674,0.2053576976772,0.181409937737523,0.174043999241317,0.209669044239268,0.176738847140528,187776.111207188,160585.253536204,177693.980614422,0.162155750509176,0.155712454148951,0.157576539682807,0.959,1,,0,0.3257,0.399,0.5004
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,170000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,28693.2428591421,23465.4269842773,26261.3137819567,28834.7781483189,23481.3407909854,26890.2292365257,0.08835,0.0646,0.113,0.1112,0.084,0.148,0.134,0.182792183874471,0.218703192904834,0.189298903316436,0.182999365111498,0.221264241483195,0.184895741142335,188407.346882599,161174.362762843,178519.850247178,0.160452017936871,0.151040411667247,0.154876513960826,0.959,1,,0,0.3885,0.4684,0.5798
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,180000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,28490.2070147816,23009.631402577,26016.2885050551,28877.6830942467,22381.6049168085,26505.2942759007,0.08335,0.0602,0.107,0.106,0.08,0.138,0.128,0.191208614512811,0.232145158977421,0.19928416917141,0.190848913144771,0.233230146980308,0.194207785034991,189385.684005767,161726.712077922,179540.422078667,0.158321798347132,0.145770152695423,0.151354920449724,0.962,1,,0,0.4544,0.5338,0.6508
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-190000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,190000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,28245.9534646681,22520.3695335888,25736.5339015685,28592.4422114339,21418.4229264887,25631.5175619602,0.07825,0.0547,0.103,0.1006,0.077,0.133,0.121,0.200412935188504,0.246006599456136,0.210128548074845,0.199737329103494,0.247569535444848,0.204934997497365,190256.104475291,162321.241489579,180647.729058221,0.155174065047105,0.140030840922256,0.147593382553974,0.965,1,,0,0.5199,0.5926,0.7156
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-210000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,210000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,27654.3031062383,21481.421298897,25081.2835005166,26870.4154015413,19771.5085088125,23969.1704118486,0.07065,0.0471,0.0976,0.0908,0.064,0.127,0.109,0.218820665985446,0.26491441549569,0.228637828660981,0.218244674776077,0.261977996993095,0.223922423048763,192601.269390459,163587.375301604,182960.001568367,0.148313587838449,0.128397581404976,0.138510028334918,0.969,1,,0,0.6367,0.7062,0.8202
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-220000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,220000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,27315.2625209056,20945.4534711477,24716.0304035188,26055.2280122024,19045.1323919387,23231.908543683,0.06705,0.0441,0.0936,0.0864,0.061,0.124,0.101,0.227224692871326,0.271805179657059,0.237516769102075,0.226387820163817,0.266878290313611,0.232602736789602,193752.855278327,164389.008685601,184048.522950944,0.143946218988287,0.123110390401583,0.133956225044669,0.972,1,,0,0.6898,0.7548,0.8616
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-230000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,230000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,26954.8380640039,20410.1117805301,24331.880406834,25309.2964727006,18399.214898121,22592.0399931854,0.0642,0.0419,0.0898,0.0832,0.055,0.117,0.1,0.235195763743669,0.276596490966803,0.243727472580749,0.234394822653895,0.271345429665996,0.238746817969163,194820.168692166,165095.158420973,185226.457910637,0.139555686026688,0.118102451191159,0.12954552440847,0.975,1,,0,0.7327,0.793,0.8924
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-240000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,240000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,26580.3569633576,19883.2216950225,23939.7790166281,24627.7948380638,17775.0417186341,21973.8895294292,0.0619,0.04,0.0878,0.0798,0.051,0.113,0.097,0.242895278371287,0.280384515602816,0.249298862103891,0.242164240096392,0.273323788843891,0.244475047410735,195974.363600125,165681.610599415,186371.236587009,0.135350852595692,0.113371386204349,0.125313684947411,0.977,1,,0,0.7709,0.823,0.9138
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-250000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,250000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,26191.4675145167,19367.9781255968,23544.033824228,23989.3970638134,17254.1825239402,21401.2073575618,0.0592,0.039,0.0844,0.0744,0.051,0.108,0.092,0.248568741460988,0.284001635037805,0.251881328657465,0.2477671251723,0.275711921863337,0.246669503027665,197179.987801581,166396.814821654,187506.032857833,0.131010128628778,0.109102555455472,0.121188221633707,0.978,1,,0,0.8082,0.8528,0.9338
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-260000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,260000,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,25794.6467036651,18865.9914680075,23142.7233501038,23400.523755711,16725.8502847495,20841.4387436479,0.0569,0.0373,0.0814,0.0716,0.049,0.102,0.088,0.253088780874076,0.28875612517458,0.254500781022299,0.252505433840479,0.276888688713927,0.248809544661883,198363.746777538,166998.478267143,188658.340299164,0.126814077943982,0.105080802737508,0.117304419815938,0.978,1,,0,0.8394,0.879,0.9482
MP_whiting_HCR-A_Ftrgt-0.17_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.17,2e+05,A,FALSE,FALSE,0.47,0.17,0.17,119970,166708,27966.1921699568,22008.1204524399,25423.9115370786,27771.1596465754,20516.4175427956,24764.9684509506,0.07435,0.0507,0.1006,0.0954,0.07,0.131,0.114,0.209791692256255,0.256649374688263,0.219884070764157,0.209425864379936,0.255523237953269,0.215157686985939,191462.154607778,162937.291660043,181742.560227165,0.152209196214798,0.134261155727316,0.143656097176838,0.969,1,,0,0.5785,0.6536,0.7706
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-120000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,120000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,30123.1099729693,26145.2430732147,27883.5119053717,29267.8708546012,25750.0260639531,27458.4044075897,0.12045,0.0943,0.141,0.1522,0.12,0.192,0.18,0.155952869212067,0.168828267713959,0.156443907295952,0.155982686635532,0.167446970491788,0.154691579552094,182702.095871853,158314.558966394,173070.786490932,0.175072463792156,0.174791960560039,0.17270473463494,0.948,1,,0,0.1277,0.1816,0.1908
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-130000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,130000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,30106.9873916661,25936.002244614,27808.8480987898,29369.3724054343,25763.9770521757,27537.5398820502,0.1164,0.0912,0.138,0.1452,0.116,0.188,0.169,0.15932436878706,0.17605952924397,0.161576950714232,0.159246090677337,0.176118899909272,0.160423847832885,183129.112952624,158664.461280656,173372.686810105,0.174596802260395,0.173147051845752,0.17127822402995,0.949,1,,0,0.1703,0.2302,0.261
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-140000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,140000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,30060.4096531577,25668.3169255338,27711.9457921345,29496.0955882872,25820.4996900146,27642.8297125064,0.11085,0.0852,0.1334,0.1396,0.108,0.182,0.166,0.164170357314365,0.186252585733798,0.167519210631407,0.164170357314365,0.186623569808306,0.165946734683243,183768.117413,158843.089967668,173951.393940476,0.173627325403971,0.17092864466046,0.169890859836001,0.949,1,,0,0.22,0.2844,0.3406
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-150000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,150000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,29974.6471374238,25336.9841239271,27580.5805307659,29627.1194962121,25847.0697640572,27763.106134891,0.10565,0.0798,0.1302,0.1328,0.102,0.179,0.158,0.170539416108654,0.199604875493375,0.176173914385209,0.170553698191447,0.199177209620292,0.173558332282693,184433.69676309,159256.177764762,174472.401893412,0.172315315948244,0.168005950417664,0.168339318400741,0.95,1,,0,0.2806,0.3462,0.426
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-160000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,160000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,29843.2340496177,24944.8612591029,27412.0168845785,29783.7302782546,25504.7805963496,27921.643659304,0.09975,0.0747,0.125,0.1246,0.096,0.165,0.148,0.177296862932188,0.212286821964095,0.183499235644365,0.177151819563336,0.212046328181475,0.179989744693241,185000.141653247,159690.117635015,175139.541454745,0.170829387110529,0.164411394359495,0.166041262672855,0.956,1,,0,0.3449,0.416,0.5098
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-170000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,170000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,29669.900565842,24504.2112858055,27197.7788108568,29881.510805429,24459.3720218159,27873.0816910243,0.09575,0.0711,0.1216,0.1192,0.093,0.159,0.144,0.186341072482351,0.22550792665518,0.192955648835798,0.18622887083018,0.224076026210979,0.188818279280887,185926.16596681,160005.902954635,176113.313951506,0.168952241796129,0.159610075831303,0.162868528912632,0.959,1,,0,0.4052,0.4866,0.587
MP_whiting_HCR-A_Ftrgt-0.18_Btrigger-180000_TACconstr-FALSE_BB-FALSE_ObsRho-0.47_ObsSd-0.17.rds,MP_whiting,0.18,180000,A,FALSE,FALSE,0.47,0.17,0.18,119970,166708,29455.233976782,24027.0440317702,26941.7228357802,29890.6550685216,23315.6989066788,27339.4514112419,0.0901,0.0663,0.1146,0.1132,0.085,0.149,0.135,0.195604983014008,0.238057960442461,0.202669753226403,0.195075406022817,0.237129047265415,0.197809880220699,186859.758663148,160459.462109759,177172.308989114,0.166435601942143,0.153706067345005,0.158996608127605,0.959,1,,0,0.4745,0.5486,0.6588
