"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","F0","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short","HPC"
"cod4_HCR-A_Ftrgt-0.12_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.12,150000,"A",FALSE,FALSE,107000,39783.3875,21346.8356,36181.1388,38803.5,20887,35601.5,0.0102,0,0.0408,0,0,0.185,0,0.0749387624783996,0.337596094709137,0.108306730597277,402007.350634658,212642.213989801,358049.333120596,1,2,0,0,NA,0.120992241116609,0.10105706502081,0.118317607873032,0,0,0.3982,"POD"
"cod4_HCR-A_Ftrgt-0.12_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.12,160000,"A",FALSE,FALSE,107000,39791.6773,21196.042,36227.3086,38826.5,21042,35628.5,0.01015,0,0.0406,0,0,0.185,0,0.0747178501673685,0.341398780458761,0.108014132322806,402015.79271374,214121.326763219,358485.654741554,1,2,0,0,NA,0.121013658051602,0.100230034505346,0.118397619835992,0,0,0.4088,"POD"
"cod4_HCR-A_Ftrgt-0.12_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.12,170000,"A",FALSE,FALSE,107000,39798.2904,21055.6044,36271.621,38822.5,21193.5,35660.5,0.0101,0,0.0404,0,0,0.185,0,0.0749872608176041,0.344989228527813,0.10767035666991,402124.663491096,215248.995328098,359046.257759586,1,2,0,0,NA,0.120999350999635,0.0998277211846637,0.118403660551689,0,0,0.4198,"POD"
"cod4_HCR-A_Ftrgt-0.12_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.12,180000,"A",FALSE,FALSE,107000,39804.62,20921.6948,36315.8336,38824.5,21351,35697,0.0101,0,0.0404,0,0,0.185,0,0.0753125183904873,0.347271122215545,0.107391841509012,402225.114419113,216255.513214978,359411.480360693,1,2,0,0,NA,0.121000788069418,0.0994852406438603,0.118464692527685,0,0,0.4336,"POD"
"cod4_HCR-A_Ftrgt-0.12_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.12,190000,"A",FALSE,FALSE,107000,39811.9056,20787.3342,36360.786,38848,21451.5,35731,0.01005,0,0.0402,0,0,0.185,0,0.0752064948198464,0.352692126155979,0.10713113861606,402229.826140674,217405.38705198,359754.159812839,1,2,0,0,NA,0.120989334006392,0.0990006622568506,0.118478856650602,0,4e-04,0.4506,"POD"
"cod4_HCR-A_Ftrgt-0.12_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.12,210000,"A",FALSE,FALSE,107000,39824.7889,20516.466,36451.5546,38839,21241.5,35815,0.01005,0,0.0402,0,0,0.185,0,0.0752428087213704,0.372466863130199,0.106672590857605,402356.326393569,219475.231312236,360768.397701479,1,2,0,0,NA,0.120946319496054,0.0970924602508822,0.118619244731104,0,0.0034,0.4924,"POD"
"cod4_HCR-A_Ftrgt-0.12_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.12,2e+05,"A",FALSE,FALSE,107000,39818.7517,20653.5822,36406.8492,38847.5,21483.5,35763.5,0.01005,0,0.0402,0,0,0.185,0,0.0752236116669744,0.362393211222411,0.106867080518193,402254.82420167,218345.064276229,360310.983986278,1,2,0,0,NA,0.120998085166748,0.0982647776993346,0.118544749129936,0,8e-04,0.471,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,110000,"A",FALSE,FALSE,107000,41448.5528,23388.1858,37815.2456,40406,21313,37193.5,0.01075,0,0.043,0,0,0.185,0,0.0756378408810842,0.27533161698201,0.110497962676718,384911.453322107,203340.651923239,343723.032789139,1,2,0,0,NA,0.131081760520176,0.114419562468102,0.128197249681184,0,0,0.0684,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,120000,"A",FALSE,FALSE,107000,41453.624,23271.72,37851.73,40387,21492,37213,0.01065,0,0.0426,0,0,0.185,0,0.0755132243289782,0.293422646386441,0.110109723508607,384921.183672975,204637.999825403,344383.530491108,1,2,0,0,NA,0.131047876305143,0.113361503569584,0.128211825516654,0,0,0.3188,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,130000,"A",FALSE,FALSE,107000,41461.0078,23105.4046,37902.7336,40424.5,21753,37252.5,0.0105,0,0.042,0,0,0.185,0,0.0757993611420765,0.318504012659627,0.109585969835667,384950.146510223,206402.552138328,345061.353812409,1,2,0,0,NA,0.131057309777531,0.112040984458807,0.128204858244689,0,0,0.3582,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,140000,"A",FALSE,FALSE,107000,41468.359,22936.1622,37956.7664,40424.5,21981.5,37301,0.01035,0,0.0414,0,0,0.185,0,0.0759011739081273,0.330701939623229,0.109099394686063,384993.450823292,208262.661785776,345824.280412917,1,2,0,0,NA,0.131097663588257,0.110463833419168,0.128306893817213,0,0,0.3854,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,150000,"A",FALSE,FALSE,107000,41476.5728,22771.6162,38008.2816,40437.5,22208.5,37339,0.01035,0,0.0414,0,0,0.185,0,0.0762862188507575,0.336371848900954,0.108794005715336,385018.017989846,210156.91816905,346193.513040924,1,2,0,0,NA,0.131137298294599,0.109310109214086,0.128370713157835,0,0,0.3994,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,160000,"A",FALSE,FALSE,107000,41483.5723,22617.9786,38059.8386,40453.5,22420.5,37369.5,0.01025,0,0.041,0,0,0.185,0,0.0763211750251452,0.34185022565878,0.108461308184443,385042.094498927,211600.761431667,346631.006049808,1,2,0,0,NA,0.131120565815139,0.108545252352698,0.128351219407911,0,0,0.411,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,170000,"A",FALSE,FALSE,107000,41492.1535,22472.7018,38107.3456,40465.5,22587,37399,0.01015,0,0.0406,0,0,0.185,0,0.076529054209424,0.345150185119011,0.108194499441949,385198.843014876,212915.65549261,347141.664731647,1,2,0,0,NA,0.131077262376201,0.108017040738051,0.128387601899593,0,0,0.423,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,180000,"A",FALSE,FALSE,107000,41498.9516,22333.7244,38155.1812,40473.5,22768,37472.5,0.01015,0,0.0406,0,0,0.185,0,0.0764628070488614,0.349801420864473,0.107900371189364,385325.823949951,214260.033345399,347613.301039501,1,2,0,0,NA,0.131133239307113,0.107500108679555,0.128416164817744,0,0,0.4386,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,190000,"A",FALSE,FALSE,107000,41505.8878,22195.1338,38204.1702,40481.5,22835.5,37513,0.0101,0,0.0404,0,0,0.185,0,0.0767742999066547,0.355344481900383,0.107621781872849,385419.597685467,215267.953921946,348094.385561923,1,2,0,0,NA,0.131094650883827,0.106948857674279,0.128411302695416,0,4e-04,0.4554,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,210000,"A",FALSE,FALSE,107000,41520.4817,21909.4358,38306.12,40466.5,22597.5,37556.5,0.01005,0,0.0402,0,0,0.185,0,0.0768320462804917,0.37515187438371,0.107321938073449,385456.459507883,217112.756448411,349190.571822098,1,2,0,0,NA,0.131092551767024,0.104821505083627,0.128589600259451,4e-04,0.0048,0.4996,"POD"
"cod4_HCR-A_Ftrgt-0.13_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.13,2e+05,"A",FALSE,FALSE,107000,41513.3772,22054.9006,38254.4266,40485.5,22836,37518.5,0.0101,0,0.0404,0,0,0.185,0,0.0768668481815271,0.36364729527097,0.10739147796655,385380.925335113,216106.89457765,348690.665786418,1,2,0,0,NA,0.131098588657093,0.105860366277096,0.128571338747701,0,0.0022,0.4754,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,110000,"A",FALSE,FALSE,107000,42978.6682,24768.9778,39501.232,41900,22481,38829,0.01095,0,0.0438,0,0,0.185,0,0.0772066749429308,0.270811067226991,0.111076729238983,368945.305862883,200343.523737881,332381.173105191,1,2,0,0,NA,0.14116094508768,0.123100777613028,0.138125912940752,0,0,0.0684,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,120000,"A",FALSE,FALSE,107000,42984.7868,24654.1576,39537.7458,41916.5,22727.5,38837.5,0.0108,0,0.0432,0,0,0.185,0,0.0772568609130668,0.291023561054174,0.110650447341828,369037.107180124,201923.690502324,332916.565552618,1,2,0,0,NA,0.141173179616845,0.121902396255088,0.138166037247914,0,0,0.3196,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,130000,"A",FALSE,FALSE,107000,42992.3966,24489.1058,39590.8852,41901.5,23050,38893,0.01065,0,0.0426,0,0,0.185,0,0.0773926431923533,0.316014187266897,0.110160004932996,369094.89506086,203858.705747527,333757.705797704,1,2,0,0,NA,0.141172495409799,0.120541418884024,0.138278108369034,0,0,0.3594,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,140000,"A",FALSE,FALSE,107000,43000.5921,24318.2862,39647.3642,41904,23305.5,38936.5,0.0105,0,0.042,0,0,0.185,0,0.077941248023902,0.328712271784244,0.109694605876819,369115.325222144,205826.068596174,334369.51005463,1,2,0,0,NA,0.141166140335464,0.118975407734279,0.138311384289692,0,0,0.3868,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,150000,"A",FALSE,FALSE,107000,43008.5877,24152.2428,39703.2932,41918.5,23524.5,38964.5,0.01035,0,0.0414,0,0,0.185,0,0.0780232042069975,0.336912630818831,0.109331771323564,369163.986891553,207741.423219801,335065.731111817,1,2,0,0,NA,0.141204146278743,0.117616222239184,0.138321783062644,0,0,0.4014,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,160000,"A",FALSE,FALSE,107000,43017.3436,23995.7642,39757.1508,41927,23731.5,38989.5,0.01035,0,0.0414,0,0,0.185,0,0.0779806467905281,0.342702973078373,0.109030712405041,369259.87015064,209323.5903205,335640.75653303,1,2,0,0,NA,0.141227613317077,0.116764076863811,0.138365530286816,0,0,0.4144,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,170000,"A",FALSE,FALSE,107000,43025.2537,23846.0282,39809.4942,41924,23900,39032,0.01025,0,0.041,0,0,0.185,0,0.0777911227852355,0.345691005145988,0.108767789927041,369276.507700203,210487.504195833,336016.386542956,1,2,0,0,NA,0.141266661174121,0.116089658732811,0.138405779091607,0,0,0.4272,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,180000,"A",FALSE,FALSE,107000,43033.2171,23702.36,39860.254,41929.5,24092,39082.5,0.01015,0,0.0406,0,0,0.185,0,0.078317492445422,0.349579733756384,0.108550457299543,369395.227374815,212143.049486648,336437.75147607,1,2,0,0,NA,0.141284161144304,0.115545050884087,0.138470253879647,0,4e-04,0.443,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,190000,"A",FALSE,FALSE,107000,43040.6561,23560.1228,39913.8834,41937.5,24228,39115.5,0.01015,0,0.0406,0,0,0.185,0,0.0783812048865493,0.358226807164167,0.108344157682764,369463.174033665,213287.925109515,336929.838918962,1,2,0,0,NA,0.141232062581541,0.114802649035729,0.138514329242754,0,0.0014,0.4622,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,210000,"A",FALSE,FALSE,107000,43056.3813,23262.6142,40024.1308,41944,23888.5,39232,0.0101,0,0.0404,0,0,0.185,0,0.0783982166441919,0.380024762931098,0.108136202760811,369602.164112526,215488.723142724,337969.568490886,1,2,0,0,NA,0.141187776553638,0.112544917771246,0.13863230385287,0.0012,0.007,0.5048,"POD"
"cod4_HCR-A_Ftrgt-0.14_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.14,2e+05,"A",FALSE,FALSE,107000,43048.7835,23413.802,39967.6838,41965.5,24144.5,39152.5,0.0101,0,0.0404,0,0,0.185,0,0.0783210803584035,0.36615191162243,0.108137410216221,369452.248633474,214216.849354652,337621.433466451,1,2,0,0,NA,0.141196104045196,0.113474356137861,0.138590921210507,5e-04,0.0042,0.4816,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,110000,"A",FALSE,FALSE,107000,44362.3799,26103.7728,41064.0504,43249,23627.5,40315.5,0.01125,0,0.045,0,0,0.185,0,0.0788989369527787,0.268220578023166,0.111779223210283,353914.231538458,197327.115463712,321716.955128888,1,2,0,0,NA,0.151208757750716,0.131814742120658,0.14818648895357,0,0,0.0696,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,120000,"A",FALSE,FALSE,107000,44368.414,25988.9556,41100.7534,43262,23898.5,40348,0.01105,0,0.0442,0,0,0.185,0,0.0788693447713525,0.287595360349298,0.111315019071676,353969.972616905,198953.602119288,322084.892488227,1,2,0,0,NA,0.151230541059745,0.130537401695377,0.148214418569236,0,0,0.32,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,130000,"A",FALSE,FALSE,107000,44377.4194,25826.196,41155.4696,43263,24245.5,40373.5,0.01075,0,0.043,0,0,0.185,0,0.0788576107346234,0.313130034947382,0.11082723930379,354056.763674461,201169.844695135,322773.05943744,1,2,0,0,NA,0.151261272242921,0.128928101067801,0.148271548218024,0,0,0.3594,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,140000,"A",FALSE,FALSE,107000,44386.2788,25656.009,41213.7726,43258,24553.5,40401.5,0.01065,0,0.0426,0,0,0.185,0,0.0792806300081359,0.327653568688778,0.110376606907757,354178.748303781,203394.290327437,323189.853765451,1,2,0,0,NA,0.151225928566748,0.127275064498531,0.148369177828635,0,0,0.3884,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,150000,"A",FALSE,FALSE,107000,44395.6909,25489.2216,41272.056,43276.5,24766.5,40463,0.0105,0,0.042,0,0,0.185,0,0.0793854331023958,0.334501167510352,0.110016423032919,354115.404174067,205216.996152026,324081.497780137,1,2,0,0,NA,0.151264080366123,0.125819221076087,0.148381864431737,0,0,0.4034,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,160000,"A",FALSE,FALSE,107000,44404.0163,25329.207,41329.582,43278.5,25012,40531.5,0.0104,0,0.0416,0,0,0.185,0,0.0794930097098303,0.344066827231353,0.109673410950601,354120.345831584,206891.467284165,324742.265741636,1,2,0,0,NA,0.15125902204584,0.124867293359814,0.148476172570314,0,0,0.418,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,170000,"A",FALSE,FALSE,107000,44412.6071,25178.3276,41385.9624,43293.5,25193.5,40572.5,0.01035,0,0.0414,0,0,0.185,0,0.0796415264066465,0.347484987375082,0.109459982278311,354263.302882001,208332.815317878,325375.5283426,1,2,0,0,NA,0.151322678712959,0.124180045394847,0.148488921232477,0,0,0.4306,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,180000,"A",FALSE,FALSE,107000,44420.6542,25029.998,41440.8304,43288.5,25387.5,40610,0.01025,0,0.041,0,0,0.185,0,0.0798502240160037,0.348808623165823,0.109285843318573,354273.985184657,209808.353207088,325845.507774171,1,2,0,0,NA,0.151372741548155,0.123439165238159,0.148592681072046,0,8e-04,0.4476,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,190000,"A",FALSE,FALSE,107000,44429.0798,24880.7042,41497.8976,43284,25521.5,40674.5,0.0102,0,0.0408,0,0,0.185,0,0.0799146205277997,0.358084957897968,0.109160831282845,354374.632616917,211253.474582601,326268.974879099,1,2,0,0,NA,0.151375401964673,0.122361996017455,0.148615458890426,4e-04,0.003,0.4676,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,210000,"A",FALSE,FALSE,107000,44445.1259,24573.0952,41614.7566,43296,25096.5,40767.5,0.01015,0,0.0406,0,0,0.185,0,0.0801892649068994,0.386377891743544,0.109147470832086,354557.347429295,213589.891363791,327480.737745426,1,2,0,0,NA,0.15133824856464,0.120085388930277,0.14869568861805,0.0029,0.0098,0.5098,"POD"
"cod4_HCR-A_Ftrgt-0.15_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.15,2e+05,"A",FALSE,FALSE,107000,44437.0015,24731.1816,41555.477,43303,25335.5,40718.5,0.01015,0,0.0406,0,0,0.185,0,0.0802624105157849,0.368476628873653,0.109107170950838,354453.689947322,212468.254192816,326923.866973798,1,2,0,0,NA,0.151370296322643,0.121084218772197,0.148581942767178,0.0014,0.006,0.4884,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,110000,"A",FALSE,FALSE,107000,45613.4238,27391.8678,42510.566,44441,24710.5,41676.5,0.01145,0,0.0458,0,0,0.185,0,0.0800147312486463,0.263825333760946,0.112632692328372,339623.564729456,194687.604739418,311541.5839537,1,2,0,0,NA,0.161250739191434,0.140389718583407,0.158212422128618,0,0,0.07,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,120000,"A",FALSE,FALSE,107000,45619.8,27279.2846,42547.0864,44448,24992,41702,0.0113,0,0.0452,0,0,0.185,0,0.0803078331290039,0.284293920687882,0.112091393016779,339668.244179367,196317.28574992,311886.955106441,1,2,0,0,NA,0.161284364236756,0.139077347557435,0.158158905853538,0,0,0.3208,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,130000,"A",FALSE,FALSE,107000,45628.525,27117.193,42602.5916,44468.5,25393,41750.5,0.01095,0,0.0438,0,0,0.185,0,0.0806195689420979,0.311057005505891,0.111570852847744,339768.857010534,198582.516787472,312611.729453166,1,2,0,0,NA,0.161298609141812,0.137406499559204,0.158321664850814,0,0,0.3606,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,140000,"A",FALSE,FALSE,107000,45637.9631,26949.5858,42663.1724,44474,25765.5,41819,0.01075,0,0.043,0,0,0.185,0,0.080883749768572,0.324740331866604,0.111148832035507,339829.935821353,201008.810113112,313309.849280414,1,2,0,0,NA,0.161302421811979,0.135635920956698,0.15842533873572,0,0,0.39,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,150000,"A",FALSE,FALSE,107000,45646.8268,26783.4742,42724.4652,44469,25971.5,41846.5,0.01065,0,0.0426,0,0,0.185,0,0.0813581366336269,0.332567802222956,0.110813834530533,339932.320981106,203075.224257101,313922.001328913,1,2,0,0,NA,0.161391687549908,0.134112852427849,0.158596477258155,0,0,0.4058,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,160000,"A",FALSE,FALSE,107000,45656.8683,26622.0812,42784.2886,44476.5,26222.5,41900,0.0105,0,0.042,0,0,0.185,0,0.0814174851521521,0.341202752668692,0.110517432386368,339953.387483261,204644.425858636,314666.877073038,1,2,0,0,NA,0.161350644095295,0.132997488562246,0.158540139646671,0,0,0.4208,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,170000,"A",FALSE,FALSE,107000,45666.2264,26468.0856,42843.926,44489.5,26461,41964.5,0.0104,0,0.0416,0,0,0.185,0,0.0812448531332197,0.34620661932744,0.11024917798711,339979.272451099,206226.970759709,315302.469723795,1,2,0,0,NA,0.16140917006135,0.13235270853661,0.158656143411248,0,4e-04,0.4344,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,180000,"A",FALSE,FALSE,107000,45674.0406,26316.531,42903.1698,44499,26609.5,41984.5,0.01035,0,0.0414,0,0,0.185,0,0.0814596459236941,0.351607466789735,0.11012581756519,339952.616942401,207819.118260061,315877.578646661,1,2,0,0,NA,0.161390843645095,0.131337744962524,0.158669854309462,2e-04,0.002,0.4524,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,190000,"A",FALSE,FALSE,107000,45682.6529,26163.6564,42962.7612,44511.5,26724,42025.5,0.01025,0,0.041,0,0,0.185,0,0.081415133287382,0.359056290642899,0.110096322176069,340025.559683081,208982.905870935,316566.382959248,1,2,0,0,NA,0.161442943404263,0.130013804661355,0.158736599482985,0.0013,0.0044,0.4728,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-210000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,210000,"A",FALSE,FALSE,107000,45698.9593,25844.321,43087.052,44514,26262.5,42166,0.01015,0,0.0406,0,0,0.185,0,0.0818351910801373,0.388579250226623,0.110421549469455,340147.105391786,211939.185651181,317645.02693401,1,2,0,0,NA,0.161417422685858,0.12739255497306,0.158719630304829,0.0056,0.0138,0.5172,"POD"
"cod4_HCR-A_Ftrgt-0.16_Btrigger-2e+05_TACconstr-FALSE_BB-FALSE.rds","cod4",0.16,2e+05,"A",FALSE,FALSE,107000,45690.62,26006.9796,43025.749,44509.5,26521.5,42105.5,0.0102,0,0.0408,0,0,0.185,0,0.0813565868612362,0.371451058492784,0.110211850057822,340009.479190705,210729.855631467,316921.373329399,1,2,0,0,NA,0.161469626364471,0.128637151724404,0.158727371985799,0.0027,0.0082,0.4938,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,110000,"A",FALSE,FALSE,107000,46740.5123,28636.61,43847.2292,45502,25784.5,42908,0.01165,0,0.0466,0,0,0.185,0,0.0816952251521813,0.25851549823449,0.113509949944353,326081.210645879,191974.951177293,301929.158230584,1,2,0,0,NA,0.171254070434705,0.149099597389236,0.16818279690987,0,0,0.0708,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-120000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,120000,"A",FALSE,FALSE,107000,46747.3495,28525.6422,43884.7314,45492.5,26057,42954,0.0115,0,0.046,0,0,0.185,0,0.0819851942533109,0.279443862944247,0.112997831894541,326187.745565543,193713.491641444,302341.581159881,1,2,0,0,NA,0.171336216928271,0.147692328634668,0.168287253943414,0,0,0.3212,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,130000,"A",FALSE,FALSE,107000,46757.2003,28368.1852,43938.9576,45539,26526.5,43004,0.0112,0,0.0448,0,0,0.185,0,0.0821653253624098,0.306190725060817,0.11246916131271,326258.038554699,196141.120870068,303000.00855833,1,2,0,0,NA,0.171347235328277,0.145969039636274,0.168331406204483,0,0,0.3616,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-140000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,140000,"A",FALSE,FALSE,107000,46766.7341,28201.071,44003.1638,45532,26894.5,43072.5,0.0109,0,0.0436,0,0,0.185,0,0.0827564712462269,0.323053241299589,0.112038459535549,326332.934813906,198456.040529449,303540.440309676,1,2,0,0,NA,0.171344642313559,0.144043349037941,0.168564934365667,0,0,0.392,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,150000,"A",FALSE,FALSE,107000,46776.6674,28036.7264,44064.8154,45532,27145.5,43129,0.01075,0,0.043,0,0,0.185,0,0.0825660606244301,0.331602198225094,0.11169271693096,326435.808156778,200636.408976276,304197.848849729,1,2,0,0,NA,0.171424834147118,0.142251720886442,0.168575780898962,0,0,0.4096,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,160000,"A",FALSE,FALSE,107000,46786.1258,27873.6202,44129.2304,45559,27398,43194.5,0.01065,0,0.0426,0,0,0.185,0,0.0827067579197925,0.340220943652168,0.111409377218394,326498.814738391,202600.46346523,304723.193598155,1,2,0,0,NA,0.171422784087899,0.141143150506461,0.168614732331842,0,2e-04,0.4258,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,170000,"A",FALSE,FALSE,107000,46796.3244,27717.9962,44191.1964,45577,27642.5,43201.5,0.0105,0,0.042,0,0,0.185,0,0.0828989714434723,0.347223463691085,0.111253172250768,326514.840114935,204150.716778407,305471.708281664,1,2,0,0,NA,0.171472616585305,0.140316426703614,0.168728857614569,0,0.0012,0.4408,"POD"
"cod4_HCR-A_Ftrgt-0.17_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.17,180000,"A",FALSE,FALSE,107000,46805.5182,27563.5526,44253.2758,45602.5,27826,43273.5,0.0104,0,0.0416,0,0,0.185,0,0.0831519642073049,0.35287878106774,0.111143488287043,326528.524171052,205516.912962967,306112.348227077,1,2,0,0,NA,0.171537273063912,0.138897366304742,0.168730762517092,0.001,0.0036,0.4584,"POD"
