"file","OM","Ftrgt","Btrigger","HCR","TACconstr","BB","Blim","catch_long","catch_short","catch_medium","catch_median_long","catch_median_short","catch_median_medium","risk1_full","risk1_long","risk1_short","risk1_medium","risk3_long","risk3_short","risk3_medium","iav_long","iav_short","iav_medium","ssb_median_long","ssb_median_short","ssb_median_medium","recovery_proportion","recovery_time","conv_failed","F_maxed","F0","fbar_median_long","fbar_median_short","fbar_median_medium","slope_long","slope_medium","slope_short","HPC","iavTAC_long","iavTAC_short","iavTAC_medium"
"cod4_HCR-A_Ftrgt-0.4_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,110000,"A",FALSE,FALSE,107000,54742.9793,48625.5386,55048.695,53086.5,44508,53212,0.1138,0.1097,0.136,0.0998,0.13,0.185,0.109,0.129819467767818,0.164678276602963,0.166185886532069,149239.753357078,141123.71624738,150182.618155101,0.957,4,0,0,FALSE,0.400448634372224,0.360990388005387,0.403207598772227,0.1179,0.0996,0.1796,"UEA",0.129958607131974,0.136942215213572,0.167832770327264
"cod4_HCR-A_Ftrgt-0.4_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,110000,"A",TRUE,TRUE,107000,54775.47999,47925.46736,56783.39114,52341.2,43060.2,54770.95,0.1172,0.1148,0.1358,0.1034,0.151,0.185,0.127,0.312291081474797,0.255368653172001,0.367282113441234,148002.609988611,140962.224887992,150430.575598717,0.959,4,0,0,FALSE,0.394279017572707,0.349456427734993,0.411295949873794,0.1142,0.104,0.1648,"UEA",0.150033519278909,0.137220434651951,0.179017830852787
"cod4_HCR-A_Ftrgt-0.4_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,130000,"A",FALSE,FALSE,107000,54759.7725,48287.7984,55082.32,53809,44271.5,53942,0.0922,0.0896,0.1024,0.0872,0.108,0.185,0.098,0.144200625795328,0.23830991015542,0.181803215218428,151335.048276163,147608.811478397,151959.194090807,0.977,3,0,0,FALSE,0.395681375645769,0.34278058372849,0.401630914874215,0.2599,0.2238,0.522,"UEA",0.144257323036881,0.172364597268262,0.186614270978236
"cod4_HCR-A_Ftrgt-0.4_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,130000,"A",TRUE,TRUE,107000,54779.2047,47309.9889,56929.45708,51947.05,42119,54921.25,0.0936,0.0924,0.1046,0.085,0.121,0.185,0.107,0.299529706594437,0.257699121715858,0.344173759588987,150757.833787794,146861.237592231,153281.544342089,0.976,3,0,0,FALSE,0.385793824521036,0.327476808612398,0.404250182182943,0.2544,0.2336,0.5198,"UEA",0.160341475798704,0.173080208700309,0.19690719850738
"cod4_HCR-A_Ftrgt-0.4_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,150000,"A",FALSE,FALSE,107000,54778.7996,47924.787,54870.337,54728,43354,54576.5,0.0709,0.0676,0.0776,0.0708,0.078,0.185,0.081,0.165091786853435,0.276574787180182,0.204256552049215,155906.801276969,154857.192198182,155157.820151806,0.987,3,0,0,FALSE,0.386676092215332,0.320117889678838,0.392904741008584,0.4199,0.3868,0.5984,"UEA",0.165137111608552,0.200648698863993,0.212849742946495
"cod4_HCR-A_Ftrgt-0.4_Btrigger-150000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,150000,"A",TRUE,TRUE,107000,54791.17468,47000.0287,56524.6875,51495.2,42214.75,52939.2,0.071,0.0694,0.0786,0.0666,0.082,0.185,0.079,0.280570789557888,0.336151004561046,0.31695465328731,155807.438785494,154023.794403907,156838.851453302,0.989,3,0,0,FALSE,0.375317869761877,0.309459247480486,0.390213362290183,0.4158,0.397,0.5966,"UEA",0.177226895236841,0.200414442370391,0.222838005035273
"cod4_HCR-A_Ftrgt-0.4_Btrigger-160000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,160000,"A",FALSE,FALSE,107000,54787.2546,47732.4972,54683.9704,54774,42808.5,54634,0.0597,0.0552,0.069,0.0594,0.063,0.185,0.072,0.175337700038165,0.299192328244154,0.217250963630645,158551.45578057,157934.404570054,157440.059891464,0.991,2,0,0,FALSE,0.381657001024986,0.309490340754257,0.38744734527896,0.4939,0.4728,0.6266,"UEA",0.17542648893057,0.218343364016093,0.227619918264769
"cod4_HCR-A_Ftrgt-0.4_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,170000,"A",FALSE,FALSE,107000,54789.459,47525.0128,54474.5594,54374.5,42041.5,54072,0.05085,0.0458,0.0624,0.0494,0.054,0.185,0.065,0.186215576215592,0.316180473006116,0.230077328647149,161477.920354131,160866.882660539,159957.028898663,0.993,2,0,0,FALSE,0.375498509923712,0.298194558441658,0.37925587928884,0.5615,0.547,0.6564,"UEA",0.186088412218423,0.231984781067297,0.241807200246928
"cod4_HCR-A_Ftrgt-0.4_Btrigger-170000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,170000,"A",TRUE,TRUE,107000,54781.71456,46615.61028,55971.51682,52235.5,41473,52673.45,0.0509,0.0456,0.0636,0.0488,0.055,0.185,0.059,0.267957960745018,0.379366831931629,0.302188892212597,161316.348062693,159937.382610467,161168.048768742,0.994,2,0,0,FALSE,0.364110520481293,0.290407178360784,0.375035771883683,0.5606,0.5568,0.6538,"UEA",0.19848118581792,0.230923096774822,0.248039657738284
"cod4_HCR-A_Ftrgt-0.4_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,180000,"A",FALSE,FALSE,107000,54777.9447,47304.3986,54252.0472,53781.5,41299.5,53414,0.0434,0.0371,0.0586,0.0408,0.045,0.185,0.054,0.196526673750915,0.337553976994428,0.241855273700511,164784.177239865,163721.992805908,162732.278880925,0.995,2,0,0,FALSE,0.368351305569247,0.287862454290553,0.370044462493877,0.6255,0.6182,0.6904,"UEA",0.19704004796339,0.247916290797491,0.254519236035895
"cod4_HCR-A_Ftrgt-0.4_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,180000,"A",TRUE,TRUE,107000,54761.80598,46429.67948,55631.92458,52458.5,40956.5,52555.5,0.0425,0.0363,0.0594,0.038,0.046,0.185,0.049,0.260402302319673,0.396762541141182,0.297093219166202,164262.154143995,162823.38329792,163944.774060335,0.995,2,0,0,FALSE,0.358064090348443,0.281256109757141,0.366928503501316,0.6264,0.628,0.6864,"UEA",0.203511584331951,0.241323001333717,0.259462019566791
"cod4_HCR-A_Ftrgt-0.4_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.4,190000,"A",FALSE,FALSE,107000,54749.2211,47042.9246,54047.7516,53087.5,40666,52517.5,0.0374,0.0292,0.0568,0.0344,0.037,0.185,0.047,0.205136332402159,0.360099458762974,0.252360765353891,167942.766753079,166246.407936275,165915.542165709,0.997,2,0,0,FALSE,0.359550905082001,0.277333842442071,0.361761254872869,0.6851,0.6866,0.7204,"UEA",0.205196094366204,0.257046005507559,0.265526514136588
"cod4_HCR-A_Ftrgt-0.4_Btrigger-190000_TACconstr-TRUE_BB-FALSE.rds","cod4",0.4,190000,"A",TRUE,FALSE,107000,54749.2211,47042.9246,54047.7516,53087.5,40666,52517.5,0.0374,0.0292,0.0568,0.0344,0.037,0.185,0.047,0.205136332402159,0.360099458762974,0.252360765353891,167942.766753079,166246.407936275,165915.542165709,0.997,2,0,0,NA,0.359550905082001,0.277333842442071,0.361761254872869,0.6851,0.6866,0.7204,"UEA",0.205196094366204,0.257046005507559,0.265526514136588
"cod4_HCR-A_Ftrgt-0.4_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,190000,"A",TRUE,TRUE,107000,54740.84874,46212.0348,55297.27386,52532.35,40425.5,52371.5,0.03835,0.0308,0.0572,0.0346,0.038,0.185,0.044,0.259563340583729,0.406829767143546,0.294845684177637,167587.103422567,165455.490217975,166935.335517457,0.997,2,0,0,FALSE,0.350695215693932,0.273577554815831,0.357391991710586,0.682,0.6904,0.7178,"UEA",0.211257793336047,0.256361045899823,0.26852171124133
"cod4_HCR-A_Ftrgt-0.4_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,210000,"A",TRUE,TRUE,107000,54627.81217,45699.42502,54700.46676,52007.5,39561.55,51603,0.02765,0.019,0.0524,0.0202,0.025,0.185,0.027,0.248928822057669,0.439331821389488,0.291772629783554,174834.863647738,170141.851717997,172745.836177313,0.998,2,0,0,FALSE,0.338536775094718,0.258649824637257,0.341706791559397,0.7846,0.7854,0.7718,"UEA",0.221481619457395,0.282388183182646,0.281941097676194
"cod4_HCR-A_Ftrgt-0.4_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","cod4",0.4,2e+05,"A",TRUE,TRUE,107000,54706.03635,45967.61694,54983.98952,52350.5,40053.5,52044.55,0.0322,0.0244,0.0538,0.0262,0.029,0.185,0.034,0.255725487939983,0.422888065931946,0.294359575933411,171234.759685485,167958.627838136,169723.575931272,0.998,2,0,0,FALSE,0.345066845191476,0.26573585701148,0.34913484065898,0.7356,0.7438,0.748,"UEA",0.217174453302564,0.268893245875234,0.276683484907705
"cod4_HCR-A_Ftrgt-0.407_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.407,150000,"A",FALSE,FALSE,107000,54794.5548,48311.6324,54798.5786,54846,43644.5,54598,0.07775,0.0756,0.0802,0.0796,0.084,0.185,0.091,0.170550199662862,0.275421855469602,0.211137885191634,153730.477590666,153543.491831077,152919.463619862,0.984,3,0,0,FALSE,0.392058851947231,0.324892656030018,0.398131944883949,0.4421,0.4136,0.6068,"UEA",0.1709418390826,0.200597945017286,0.22045699117339
"cod4_HCR-A_Ftrgt-0.41_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.41,180000,"A",FALSE,FALSE,107000,54817.2026,47833.0484,54145.2872,53511,41599,52998.5,0.0497,0.044,0.0616,0.0492,0.053,0.185,0.066,0.203965920451641,0.336596626699845,0.252101640373929,161853.192897044,162036.693159152,159582.454804437,0.995,2,0,0,FALSE,0.373213270748115,0.292678349403473,0.375225009446538,0.6539,0.6528,0.7052,"UEA",0.204632389751733,0.247188529898969,0.265749345102782
"cod4_HCR-A_Ftrgt-0.41_Btrigger-180000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.41,180000,"A",TRUE,TRUE,107000,54801.79275,46971.58834,55483.9143,52568.7,41370,52481,0.0493,0.0444,0.062,0.0464,0.052,0.185,0.061,0.264493965813838,0.390280251232483,0.300299078898496,161622.924080272,161238.437927166,160848.394497398,0.995,2,0,0,FALSE,0.363789865842868,0.2876350551284,0.371699974327887,0.6522,0.6586,0.7004,"UEA",0.21198603337888,0.241933812515247,0.269704885632543
"cod4_HCR-A_Ftrgt-0.41_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.41,190000,"A",FALSE,FALSE,107000,54791.1009,47569.4268,53940.4414,52836.5,40860.5,52120.5,0.04275,0.0361,0.0582,0.0406,0.044,0.185,0.054,0.212901763237205,0.354650871723726,0.262459309444399,165155.609341909,164758.283374486,162708.04458229,0.996,2,0,0,FALSE,0.364671990831539,0.282720107295452,0.365546648248414,0.7102,0.7142,0.7338,"UEA",0.213542334910477,0.258303208914513,0.276545614878727
"cod4_HCR-A_Ftrgt-0.41_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.41,190000,"A",TRUE,TRUE,107000,54776.97098,46756.92168,55149.76036,52531.05,40737.5,52337.55,0.04285,0.0365,0.0584,0.04,0.045,0.185,0.05,0.26227574677997,0.404459094639244,0.300436256363086,165185.843875885,163918.275928477,163550.083001631,0.996,2,0,0,FALSE,0.357065452239332,0.279578944949316,0.362277994372526,0.7064,0.7162,0.7312,"UEA",0.220387670980326,0.254349669370331,0.27970338972918
"cod4_HCR-A_Ftrgt-0.41_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.41,210000,"A",TRUE,TRUE,107000,54675.96663,46230.56972,54587.90948,51829,39869.5,51203.8,0.0316,0.023,0.0532,0.0272,0.029,0.185,0.037,0.253044882687921,0.433916160428913,0.297571203381272,172178.995221353,168825.630627698,169704.515531041,0.998,2,0,0,FALSE,0.342582058134555,0.262730522900326,0.343804207956685,0.8003,0.8068,0.7844,"UEA",0.227275421139117,0.2815988308874,0.291325988738452
"cod4_HCR-A_Ftrgt-0.41_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","cod4",0.41,2e+05,"A",TRUE,TRUE,107000,54740.31276,46500.95964,54853.64136,52207.5,40177,51934.5,0.03675,0.0289,0.056,0.0332,0.035,0.185,0.042,0.257723012651146,0.41714475044531,0.297931403031041,168646.967315134,166596.978352748,166847.761661903,0.997,2,0,0,FALSE,0.350698003864428,0.270455761347957,0.353790838198005,0.7583,0.7666,0.7588,"UEA",0.223433694340374,0.266736059365507,0.285581970283409
"cod4_HCR-A_Ftrgt-0.418_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.418,170000,"A",FALSE,FALSE,107000,54847.6762,48473.4756,54268.5628,53922.5,42633.5,53503.5,0.0644,0.0606,0.068,0.0684,0.07,0.185,0.083,0.201564372652366,0.312858259235354,0.24886378434138,156605.602525213,158049.89719392,154419.40014122,0.99,2,0,0,FALSE,0.385227499161584,0.309120482028464,0.388528794138477,0.6113,0.6078,0.6878,"UEA",0.202320642897599,0.230709297466369,0.262498027243118
"cod4_HCR-A_Ftrgt-0.42_Btrigger-180000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.42,180000,"A",FALSE,FALSE,107000,54849.5609,48336.3902,54034.0522,53206,41747.5,52636,0.05555,0.0514,0.0626,0.0568,0.058,0.185,0.076,0.213945187828925,0.332682438982443,0.262362271360846,159292.78521616,160382.00588353,156436.543350649,0.995,2,0,0,FALSE,0.378220020104991,0.29837925687388,0.379010853339816,0.6788,0.6824,0.7192,"UEA",0.214685571036851,0.2466397008775,0.277010705877557
"cod4_HCR-A_Ftrgt-0.42_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.42,190000,"A",FALSE,FALSE,107000,54826.1127,48066.2572,53836.1684,52633,41194.5,51786,0.0471,0.0413,0.0592,0.0466,0.05,0.185,0.061,0.220039300323361,0.349678559765044,0.272425184474081,162603.136659577,163296.381776055,159372.698307574,0.995,2,0,0,FALSE,0.368255374661439,0.287730699302327,0.368352182852495,0.7321,0.7368,0.7466,"UEA",0.221512946703424,0.258253326268572,0.287457837721549
"cod4_HCR-A_Ftrgt-0.42_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.42,190000,"A",TRUE,TRUE,107000,54815.28061,47270.4481,55005.40128,52478.25,40940,52127,0.0482,0.0431,0.0596,0.047,0.051,0.185,0.059,0.265637224372537,0.399524192579223,0.306131158602605,162648.25541599,162601.381666692,160688.503040098,0.996,2,0,0,FALSE,0.362231379015719,0.285032729117605,0.366533775567891,0.7312,0.7414,0.7434,"UEA",0.228243079867603,0.252902757514084,0.290284386135174
"cod4_HCR-A_Ftrgt-0.42_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.42,210000,"A",TRUE,TRUE,107000,54709.32385,46726.12666,54488.60776,51815,40024.5,50946.95,0.0351,0.027,0.054,0.0324,0.034,0.185,0.042,0.257575470907275,0.42406901437317,0.302985527633071,169707.900807589,167674.939755649,166990.643031417,0.998,2,0,0,FALSE,0.346450087042262,0.267044902741809,0.347817481333029,0.8173,0.8232,0.7948,"UEA",0.233985261642169,0.281717401291499,0.300511867884588
"cod4_HCR-A_Ftrgt-0.42_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","cod4",0.42,2e+05,"A",TRUE,TRUE,107000,54771.7382,47013.6767,54737.81208,52077,40339,51524.4,0.0419,0.0347,0.0574,0.0408,0.043,0.185,0.052,0.260628036539153,0.409170955349507,0.304644209749308,166050.353858882,165303.764305557,163762.768038922,0.997,2,0,0,FALSE,0.35493110683641,0.275301302419233,0.35695600884706,0.7778,0.7864,0.7686,"UEA",0.230250233226052,0.266315362153792,0.296564433204891
"cod4_HCR-A_Ftrgt-0.43_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.43,190000,"A",FALSE,FALSE,107000,54855.3015,48542.3606,53730.3342,52475,41460,51491,0.0526,0.0472,0.061,0.055,0.057,0.185,0.076,0.227050958289399,0.349415747746293,0.282334993903214,160231.317631528,161814.430037845,156816.906170899,0.995,2,0,0,FALSE,0.372168984252635,0.292729747970524,0.372194247855145,0.7514,0.7606,0.757,"UEA",0.22794149620994,0.257550944422459,0.298314600403008
"cod4_HCR-A_Ftrgt-0.43_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.43,190000,"A",TRUE,TRUE,107000,54849.10263,47770.36654,54858.17464,52308.5,41259.5,51981.5,0.05375,0.049,0.0616,0.0554,0.061,0.185,0.073,0.268284860694782,0.394488231924115,0.310077921009828,160213.154225861,161156.680237772,157725.563362579,0.994,2,0,0,FALSE,0.367349203161796,0.290377313184303,0.370211154222506,0.7506,0.764,0.7568,"UEA",0.232523314046837,0.252134170782549,0.299353399177474
"cod4_HCR-A_Ftrgt-0.43_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.43,210000,"A",TRUE,TRUE,107000,54731.30275,47230.51936,54371.4631,51669.15,40198.5,50742.5,0.04005,0.032,0.0562,0.04,0.04,0.185,0.055,0.262062899158919,0.419692445866529,0.308950222900027,167170.383366255,166459.30675473,164227.939912835,0.997,2,0,0,FALSE,0.35087933610658,0.272171238136056,0.352353905155005,0.8323,0.8394,0.8072,"UEA",0.240114027139391,0.280730607932682,0.309438945783428
"cod4_HCR-A_Ftrgt-0.43_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","cod4",0.43,2e+05,"A",TRUE,TRUE,107000,54796.86251,47506.78698,54613.4872,52050,40685,51149,0.0461,0.0401,0.0586,0.0456,0.05,0.185,0.06,0.264705313838557,0.405772602348497,0.309981891400674,163571.572324432,163892.476237598,161027.3582082,0.996,2,0,0,FALSE,0.359032402654034,0.280746908375955,0.359871172318256,0.7939,0.8044,0.7802,"UEA",0.236434644855584,0.263080204838946,0.305940825837759
"cod4_HCR-A_Ftrgt-0.44_Btrigger-190000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.44,190000,"A",FALSE,FALSE,107000,54876.8882,48997.9416,53628.3836,52283.5,41715,51364.5,0.0599,0.0559,0.0626,0.0652,0.065,0.185,0.083,0.234339870677149,0.344794797226348,0.292166267959469,157923.805707442,160329.833885477,154482.660331138,0.995,2,0,0,FALSE,0.375947709542963,0.297278068163896,0.376028928707982,0.7707,0.7796,0.7688,"UEA",0.235956533707079,0.254977722699366,0.309124147974687
"cod4_HCR-A_Ftrgt-0.44_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.44,190000,"A",TRUE,TRUE,107000,54864.5905,48243.26296,54740.24966,52219.5,41493,51576.5,0.06,0.056,0.0634,0.0646,0.067,0.185,0.085,0.272439814920644,0.388103081581268,0.316754294218061,157887.366507175,159819.386345857,155266.942551147,0.994,2,0,0,NA,0.371584325101261,0.295221294696493,0.373690349966106,0.7673,0.784,0.7676,"UEA",0.240579569919366,0.251267569264167,0.310367232603533
"cod4_HCR-A_Ftrgt-0.44_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.44,210000,"A",TRUE,TRUE,107000,54762.1797,47701.03872,54252.86472,51544,40481.5,50566.65,0.04435,0.0382,0.0568,0.0442,0.046,0.185,0.06,0.264743239361672,0.412345623333815,0.315536242565194,164870.322255835,165141.028413073,161705.551326347,0.996,2,0,0,FALSE,0.35567574165939,0.276328471560818,0.356225649781137,0.8467,0.8576,0.8158,"UEA",0.244074936302015,0.277788897514151,0.318585956152831
"cod4_HCR-A_Ftrgt-0.44_Btrigger-2e+05_TACconstr-TRUE_BB-TRUE.rds","cod4",0.44,2e+05,"A",TRUE,TRUE,107000,54809.58751,47979.8649,54502.4146,51979.7,40922,51053.3,0.05095,0.0459,0.0596,0.0524,0.057,0.185,0.07,0.26860150247565,0.399433617323662,0.315471135972092,161288.639160851,162650.036251261,158600.578709073,0.995,2,0,0,FALSE,0.363526240084722,0.286423225341743,0.364159484284095,0.8082,0.8216,0.7902,"UEA",0.24272324004748,0.2632038643636,0.314882805732713
"cod4_HCR-A_Ftrgt-0.45_Btrigger-210000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.45,210000,"A",TRUE,TRUE,107000,54790.5554,48143.05428,54148.94834,51521.5,40674.5,50431,0.04835,0.0423,0.0588,0.05,0.051,0.185,0.068,0.266944139050822,0.406893217617637,0.322484269583038,162783.300630649,163801.963247575,159121.699634608,0.995,2,0,0,FALSE,0.359733503447954,0.281093548688145,0.358848808925644,0.86,0.868,0.8248,"UEA",0.25131965311708,0.275874215464142,0.328055592425882
"cod4_HCR-A_Ftrgt-0.451_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.451,190000,"A",TRUE,TRUE,107000,54874.06033,48744.0074,54593.73716,52061.35,41879.5,51191.65,0.0685,0.0662,0.0658,0.0758,0.074,0.185,0.1,0.276336658858873,0.380321357976332,0.323157710741737,155364.047093845,158216.724976114,152471.902855595,0.992,2,0,0,FALSE,0.376949941688278,0.301109482060135,0.377377290617011,0.7853,0.8032,0.7808,"UEA",0.248155054867867,0.250292007876266,0.321113638438871
"cod4_HCR-A_Ftrgt-0.46_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.46,150000,"A",FALSE,FALSE,107000,54840.7494,50878.9328,54105.6706,54206.5,44536,53453,0.1423,0.149,0.1092,0.162,0.163,0.185,0.185,0.21490595269979,0.252864789475668,0.26787265630897,140126.570747256,145061.823385913,137340.495620381,0.965,3,0,0,FALSE,0.424862708683339,0.360552590508523,0.428767010962791,0.5882,0.5918,0.6888,"UEA",0.215107703070802,0.198198820136045,0.282659563165654
"cod4_HCR-A_Ftrgt-0.46_Btrigger-170000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.46,170000,"A",FALSE,FALSE,107000,54913.5151,50389.6352,53764.596,52829,43620,51873,0.10575,0.109,0.0828,0.1222,0.117,0.185,0.158,0.237556408470648,0.30441837019336,0.293297738449675,146779.059394621,151641.803612701,143116.233857009,0.982,3,0,0,FALSE,0.404698505630203,0.332670874762733,0.405523767521923,0.7066,0.72,0.7448,"UEA",0.238338119158992,0.224197025920676,0.311257586753704
"cod4_HCR-A_Ftrgt-0.46_Btrigger-190000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.46,190000,"A",TRUE,TRUE,107000,54886.41826,49132.71914,54497.71934,51981,42102,51109.85,0.07515,0.074,0.0676,0.085,0.079,0.185,0.114,0.281286100279434,0.379504306730171,0.329430206372599,153502.812788405,157187.374107473,150219.81909947,0.99,2,0,0,FALSE,0.380415720855433,0.305980620399007,0.381286031514194,0.7969,0.8182,0.789,"UEA",0.25499739790632,0.247840027062522,0.329931249354056
"cod4_HCR-A_Ftrgt-0.5_Btrigger-110000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.5,110000,"A",FALSE,FALSE,107000,54384.2099630233,53396.3658,53978.0734,54004,52871.5,53680.5,0.3241,0.337,0.277,0.3454,0.362,0.321,0.352,0.192955964712399,0.106608215104985,0.257117838321047,120013.153521865,124947.708147833,119057.673942831,0.802,7,0,0,FALSE,0.48551243971923,0.461731899155015,0.48698130446681,0.3806,0.3738,0.3088,"UEA",0.193649115295316,0.152596966815295,0.262470382344857
"cod4_HCR-A_Ftrgt-0.5_Btrigger-110000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.5,110000,"A",TRUE,TRUE,107000,54342.5339893871,52888.6265,55400.93592,51146.05,47915.1,52087.7,0.32605,0.3452,0.2808,0.333,0.387,0.375,0.372,0.306425033532262,0.222138979615188,0.364289723971453,119456.315502879,125049.764424946,119803.711617713,0.806,6.5,0,0,FALSE,0.472480868123054,0.449878712895451,0.48084233657229,0.376,0.3798,0.2884,"UEA",0.210586499302211,0.148954367375816,0.276161699409359
"cod4_HCR-A_Ftrgt-0.5_Btrigger-130000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.5,130000,"A",FALSE,FALSE,107000,54588.2549775101,52903.56,53890.821,54412,47878,53610.5,0.26,0.2784,0.1958,0.2874,0.304,0.212,0.311,0.224611150640046,0.127782008877156,0.28660528707127,125423.805530354,131876.72043126,123796.927284955,0.878,5,0,0,FALSE,0.468508874211292,0.424765254096048,0.471456634334048,0.5391,0.5478,0.66,"UEA",0.225593820564751,0.182147715762914,0.299182338785657
"cod4_HCR-A_Ftrgt-0.5_Btrigger-130000_TACconstr-TRUE_BB-TRUE.rds","cod4",0.5,130000,"A",TRUE,TRUE,107000,54564.19426,52152.3302,55327.4565,51879.3,47735,52245.85,0.26035,0.2814,0.2012,0.2774,0.318,0.227,0.313,0.305480164466335,0.174273360168195,0.354465105978695,125285.129944788,131642.592242008,125024.256265948,0.879,4,0,0,FALSE,0.45552214467317,0.415230964416961,0.463765498855263,0.5395,0.552,0.6578,"UEA",0.238526901229326,0.181758612290306,0.307178958888128
"cod4_HCR-A_Ftrgt-0.5_Btrigger-150000_TACconstr-FALSE_BB-FALSE.rds","cod4",0.5,150000,"A",FALSE,FALSE,107000,54778.1373,52417.2796,53634.0624,52951,45263,52055.5,0.2007,0.2158,0.1338,0.2374,0.248,0.185,0.266,0.254378514941701,0.205058615100456,0.313484856155967,131862.047968034,139266.162141315,129163.36271323,0.935,3,0,0,FALSE,0.444940522360567,0.386509787755205,0.445948505397589,0.6662,0.687,0.7436,"UEA",0.254945971957529,0.197200461268309,0.332298231247126
